longitude,latitude,area,type
-3.814,50.971,3235,graveyard
-3.791,50.984,2486,graveyard
-3.492,51.015,4124,graveyard
-3.486,50.964,1809,graveyard
-3.550,50.934,1251,graveyard
-3.730,51.061,1798,graveyard
-3.702,51.043,2727,graveyard
-3.639,51.035,2713,graveyard
-3.616,51.027,3967,graveyard
-3.542,51.021,2300,graveyard
-3.448,51.090,2538,graveyard
-3.358,51.054,2365,graveyard
-3.889,51.066,2114,graveyard
-3.918,51.065,2200,graveyard
-3.949,51.084,967,graveyard
-4.003,51.090,2288,graveyard
-3.889,51.150,3711,graveyard
-4.082,51.154,1742,graveyard
-4.096,51.099,1901,graveyard
-4.150,50.837,2111,graveyard
-4.146,50.821,3693,graveyard
-4.114,50.863,6362,graveyard
-4.037,50.875,1641,graveyard
-4.284,50.905,1173,graveyard
-4.298,50.896,1836,graveyard
-4.263,50.832,6142,graveyard
-4.364,50.728,1205,graveyard
-4.332,50.693,3284,graveyard
-4.300,50.711,2149,graveyard
-4.044,50.777,5112,graveyard
-3.843,50.793,1492,graveyard
-3.807,50.791,2679,graveyard
-3.848,50.755,4675,graveyard
-4.232,50.773,3901,graveyard
-4.184,50.774,1343,graveyard
-4.213,50.726,2138,graveyard
-4.198,50.667,2620,graveyard
-4.146,50.612,2168,graveyard
-4.162,50.603,1671,graveyard
-5.639,50.162,1588,graveyard
-4.533,50.894,2430,graveyard
-4.384,50.901,6324,graveyard
-4.495,50.824,4435,graveyard
-4.441,50.802,3247,graveyard
-4.500,50.674,1699,graveyard
-4.244,50.843,2524,graveyard
-4.221,50.861,5772,graveyard
-4.182,50.861,2934,graveyard
-4.054,51.019,2492,graveyard
-4.198,50.965,3386,graveyard
-3.902,50.873,1773,graveyard
-3.881,50.853,1696,graveyard
-2.587,52.979,5403,graveyard
-4.189,50.573,2707,graveyard
-4.315,50.546,9154,graveyard
-4.259,50.489,4089,graveyard
-4.188,50.479,5706,graveyard
-4.247,50.562,2405,graveyard
-4.302,50.456,2502,graveyard
-4.240,50.361,2866,graveyard
-4.218,50.384,809,graveyard
-4.034,50.352,5690,graveyard
-0.793,53.760,2726,graveyard
-4.515,50.458,3776,graveyard
-4.600,50.649,1858,graveyard
-4.360,50.638,2420,graveyard
-4.528,50.368,2084,graveyard
-4.529,50.368,2218,graveyard
-4.833,50.404,4566,graveyard
-4.921,50.219,7327,graveyard
-2.752,50.915,1827,graveyard
-2.682,50.891,8603,graveyard
-5.026,50.309,6479,graveyard
-5.073,50.243,5985,graveyard
-2.893,50.894,3310,graveyard
-3.443,55.332,3291,graveyard
-0.402,51.371,1373,graveyard
-2.070,57.365,2648,graveyard
-1.497,52.312,6670,graveyard
1.427,52.317,4790,graveyard
1.539,52.404,2940,graveyard
-2.851,51.765,4722,graveyard
-0.943,51.221,5612,graveyard
-3.373,51.168,6752,graveyard
-3.732,52.587,2057,graveyard
-3.758,52.562,2319,graveyard
-2.849,51.765,4867,graveyard
-0.954,51.165,4374,graveyard
-2.078,52.511,1821,graveyard
-0.808,52.062,5283,graveyard
-6.221,54.481,8463,graveyard
-6.222,54.479,1212,graveyard
-6.222,54.479,1384,graveyard
-4.275,51.894,2208,graveyard
-2.080,52.512,2357,graveyard
-4.056,51.714,1971,graveyard
-6.787,54.558,956,graveyard
-6.749,54.586,889,graveyard
-6.682,54.578,5173,graveyard
-6.678,54.578,6023,graveyard
-1.711,55.005,2243,graveyard
-4.163,55.814,932,graveyard
-4.779,55.099,2139,graveyard
-1.242,54.168,2634,graveyard
-2.872,57.551,4860,graveyard
-2.605,54.119,3007,graveyard
-1.106,51.223,1975,graveyard
-1.021,52.773,2114,graveyard
-1.031,52.598,1923,graveyard
-0.221,52.113,3297,graveyard
-2.522,51.042,7994,graveyard
-4.386,52.179,299,graveyard
-2.949,51.778,3967,graveyard
-4.385,52.174,697,graveyard
-4.368,52.168,740,graveyard
-3.266,56.150,1843,graveyard
-4.351,52.156,570,graveyard
-1.065,51.229,2390,graveyard
-4.343,52.171,1480,graveyard
-3.330,57.612,3996,graveyard
-2.943,51.780,591,graveyard
-5.555,54.537,1977,graveyard
-5.948,54.921,7524,graveyard
-2.736,53.829,7304,graveyard
-1.360,52.269,2758,graveyard
-5.881,54.893,2420,graveyard
-0.124,53.300,2692,graveyard
-3.941,51.123,5853,graveyard
-0.781,51.140,6577,graveyard
-2.486,51.485,22,graveyard
-4.518,52.936,2304,graveyard
-0.122,53.310,352,graveyard
-6.966,55.078,1301,graveyard
-2.132,53.634,3707,graveyard
-2.194,53.707,1439,graveyard
-0.863,50.775,2072,graveyard
-2.204,52.028,2808,graveyard
-2.566,53.626,1437,graveyard
-2.478,51.763,3760,graveyard
-4.211,54.880,2556,graveyard
-4.351,54.880,1934,graveyard
-2.400,52.373,2035,graveyard
-4.612,52.025,2130,graveyard
-1.478,51.784,2796,graveyard
-2.920,50.887,1233,graveyard
-1.133,51.170,5101,graveyard
-1.138,51.169,3286,graveyard
-7.528,54.801,5682,graveyard
-0.090,51.053,3433,graveyard
-0.149,50.866,4046,graveyard
-2.224,50.656,2481,graveyard
-2.084,52.509,1310,graveyard
-0.150,50.866,692,graveyard
-0.150,50.867,2443,graveyard
-1.034,51.178,2428,graveyard
-1.162,51.099,6011,graveyard
-4.549,51.990,835,graveyard
-2.369,53.560,1842,graveyard
-4.566,51.995,3866,graveyard
-2.816,53.982,646,graveyard
-1.379,52.106,2994,graveyard
-4.556,51.986,311,graveyard
-0.187,52.609,1749,graveyard
-1.012,51.144,874,graveyard
-1.194,51.133,2494,graveyard
-2.040,53.246,916,graveyard
-1.190,51.126,736,graveyard
-1.195,51.133,4441,graveyard
-1.397,52.283,3619,graveyard
-4.580,51.964,8433,graveyard
-4.410,51.789,2004,graveyard
-7.473,54.814,3506,graveyard
-0.952,50.910,1643,graveyard
-1.853,53.593,3647,graveyard
-2.761,53.954,2308,graveyard
-5.480,56.535,3444,graveyard
-0.959,50.938,4040,graveyard
-2.519,51.527,6636,graveyard
-0.986,51.034,3488,graveyard
-5.905,54.102,3650,graveyard
-4.566,52.064,1918,graveyard
-5.457,54.493,3921,graveyard
-2.910,51.586,2135,graveyard
-3.330,51.912,2392,graveyard
-4.612,52.100,3942,graveyard
-7.202,54.970,2665,graveyard
-7.134,54.866,1687,graveyard
-6.841,54.651,4649,graveyard
-6.812,54.645,2206,graveyard
-7.225,54.769,3768,graveyard
-1.521,51.777,1685,graveyard
-2.239,56.991,678,graveyard
-1.624,52.644,2838,graveyard
-6.672,54.694,5112,graveyard
-6.549,54.669,5126,graveyard
-3.256,56.705,52,graveyard
-4.612,51.815,2150,graveyard
-4.591,52.119,1637,graveyard
-0.774,53.123,2050,graveyard
-0.997,51.263,2452,graveyard
-0.618,52.945,3851,graveyard
-4.148,51.951,2735,graveyard
0.935,51.072,2331,graveyard
-2.555,51.481,899,graveyard
-6.364,54.331,2031,graveyard
-6.364,54.329,2847,graveyard
-4.578,52.108,1557,graveyard
0.565,52.012,1019,graveyard
-2.357,53.543,7056,graveyard
-4.366,56.231,478,graveyard
-2.592,51.986,4315,graveyard
-2.870,51.951,3898,graveyard
-7.155,54.911,3598,graveyard
-0.578,50.824,3626,graveyard
-0.334,53.742,3267,graveyard
-6.391,54.428,6583,graveyard
-3.306,57.651,2426,graveyard
-3.305,57.650,3273,graveyard
-0.032,51.243,4282,graveyard
-4.295,55.824,4582,graveyard
-5.675,54.656,6491,graveyard
-4.593,51.878,1910,graveyard
-4.887,52.012,1150,graveyard
-2.354,51.640,1162,graveyard
-0.213,53.551,1515,graveyard
-1.344,54.848,4218,graveyard
0.821,51.338,9318,graveyard
-6.348,54.449,17575,graveyard
-2.932,57.109,1209,graveyard
1.021,52.517,839,graveyard
-1.499,52.280,4122,graveyard
-2.723,51.971,3090,graveyard
-2.686,51.982,3433,graveyard
-4.561,52.926,3194,graveyard
-4.568,52.926,4179,graveyard
-2.637,51.453,4273,graveyard
-0.841,54.085,8566,graveyard
-2.073,52.509,13783,graveyard
-2.953,51.055,1097,graveyard
-4.769,52.031,220,graveyard
-1.287,52.389,8116,graveyard
-1.346,52.182,3269,graveyard
-2.053,51.995,1917,graveyard
-1.988,52.253,16626,graveyard
-2.717,53.617,3411,graveyard
-1.593,50.874,3752,graveyard
-4.881,51.970,720,graveyard
-4.872,51.970,469,graveyard
-4.927,51.976,462,graveyard
-4.349,50.588,4442,graveyard
-0.536,52.397,2619,graveyard
0.088,50.790,3150,graveyard
-2.685,52.971,23,graveyard
-2.531,57.321,2312,graveyard
-1.617,52.664,2053,graveyard
-2.420,56.825,3503,graveyard
-2.384,56.917,3031,graveyard
-2.779,52.019,2822,graveyard
-1.588,52.664,3101,graveyard
-1.572,52.677,1578,graveyard
-1.069,53.506,6584,graveyard
-0.610,51.193,7,graveyard
-4.228,52.049,2740,graveyard
-4.273,58.527,859,graveyard
-4.307,52.042,8196,graveyard
-0.920,52.142,5304,graveyard
-1.628,51.991,3848,graveyard
-1.367,52.143,4450,graveyard
-4.315,52.037,3302,graveyard
-3.232,51.874,2106,graveyard
-0.788,50.737,3558,graveyard
1.447,52.326,2370,graveyard
-3.451,56.580,2286,graveyard
-1.220,52.383,5676,graveyard
-2.515,52.237,3087,graveyard
-2.487,52.253,2332,graveyard
-1.188,52.104,3725,graveyard
-2.576,51.591,5897,graveyard
-1.080,52.301,953,graveyard
-2.510,51.380,2264,graveyard
-3.068,51.819,8243,graveyard
-0.542,53.228,304,graveyard
-3.215,53.136,3083,graveyard
-3.407,52.824,1134,graveyard
-3.409,52.824,2183,graveyard
-3.355,52.811,834,graveyard
-2.662,51.961,3560,graveyard
-2.798,54.057,1997,graveyard
-2.677,51.321,2373,graveyard
-1.460,53.818,1475,graveyard
-6.811,55.160,2314,graveyard
-6.311,55.135,1803,graveyard
-1.295,52.175,5520,graveyard
-1.525,52.303,5243,graveyard
-1.724,52.960,1078,graveyard
-3.003,56.673,202,graveyard
-3.024,50.889,2437,graveyard
-3.258,54.988,1279,graveyard
-2.578,51.609,1448,graveyard
-2.687,52.229,1359,graveyard
-1.588,51.000,3926,graveyard
-6.944,55.053,2514,graveyard
-5.222,51.915,1467,graveyard
-2.979,52.820,6970,graveyard
-5.921,54.239,7755,graveyard
-5.609,54.260,3341,graveyard
-1.548,51.219,2828,graveyard
-3.984,51.147,1899,graveyard
-2.289,54.073,1424,graveyard
-1.192,53.865,1430,graveyard
-1.620,51.970,1778,graveyard
-3.537,56.393,2473,graveyard
-0.384,52.575,1676,graveyard
-4.425,55.844,924,graveyard
-4.248,50.431,2298,graveyard
-4.210,50.432,5055,graveyard
-2.650,53.140,3538,graveyard
-3.520,51.180,2332,graveyard
-0.060,53.134,2484,graveyard
0.522,51.715,7352,graveyard
-1.547,52.198,3385,graveyard
-4.299,52.074,4042,graveyard
-1.301,52.409,1644,graveyard
-4.297,52.077,2456,graveyard
-1.119,52.674,3353,graveyard
-1.884,53.713,5934,graveyard
-4.685,57.613,972,graveyard
1.495,52.213,5249,graveyard
-2.820,52.325,2999,graveyard
0.701,51.335,5840,graveyard
-0.222,52.638,5112,graveyard
-1.772,54.676,2215,graveyard
0.720,51.325,3592,graveyard
-2.827,52.364,1266,graveyard
-4.546,52.031,1773,graveyard
-3.446,51.183,2831,graveyard
-6.696,54.702,2728,graveyard
-2.482,50.666,4099,graveyard
-4.159,57.047,881,graveyard
-3.020,51.904,1183,graveyard
-2.581,50.794,2594,graveyard
0.711,51.354,5438,graveyard
-4.267,51.865,6580,graveyard
-4.152,51.871,2844,graveyard
-0.543,53.230,1672,graveyard
-4.253,52.036,3847,graveyard
-2.179,54.736,1286,graveyard
-2.812,53.635,3192,graveyard
-1.409,54.871,21011,graveyard
-1.424,54.902,5432,graveyard
-1.417,54.903,3459,graveyard
-1.422,54.900,2702,graveyard
-1.417,54.901,553,graveyard
-1.418,54.900,1322,graveyard
-1.420,54.901,1795,graveyard
-4.159,51.687,4059,graveyard
-6.667,54.834,1049,graveyard
-4.260,52.059,1023,graveyard
-0.280,51.949,1301,graveyard
-4.260,52.059,648,graveyard
-4.263,52.058,1920,graveyard
-6.035,54.513,4934,graveyard
-3.009,55.826,4232,graveyard
-4.240,52.050,527,graveyard
-1.878,51.332,2063,graveyard
-2.802,52.408,88,graveyard
0.239,52.024,2950,graveyard
-1.726,53.823,4791,graveyard
-2.587,51.952,3368,graveyard
-4.538,52.110,2298,graveyard
-2.431,52.563,4272,graveyard
-2.788,51.745,2123,graveyard
-4.590,52.047,3490,graveyard
-0.212,51.761,8688,graveyard
-2.510,51.943,6063,graveyard
-2.434,53.700,6592,graveyard
-1.971,55.441,2264,graveyard
-4.559,51.988,997,graveyard
-2.198,53.837,12441,graveyard
-4.498,51.993,141,graveyard
-4.509,51.986,2462,graveyard
-4.494,51.998,3935,graveyard
-2.567,51.972,3212,graveyard
-2.196,52.981,6365,graveyard
-2.737,52.006,2162,graveyard
-3.591,55.061,7295,graveyard
-2.635,51.477,2264,graveyard
-2.609,52.059,840,graveyard
-2.495,51.925,4221,graveyard
-6.528,55.199,6200,graveyard
-2.702,53.759,182,graveyard
-0.185,52.248,1806,graveyard
-4.495,52.141,3380,graveyard
-2.482,51.979,4990,graveyard
-1.905,53.237,1467,graveyard
-1.307,52.384,2264,graveyard
-5.226,56.730,2651,graveyard
-4.368,52.091,4857,graveyard
-6.499,54.397,4129,graveyard
-6.656,54.394,4104,graveyard
-6.682,54.981,4458,graveyard
-6.688,54.985,1281,graveyard
-6.689,54.985,1578,graveyard
-6.689,54.980,2438,graveyard
-6.686,54.983,1046,graveyard
-6.683,54.978,440,graveyard
-4.326,52.079,1739,graveyard
-4.171,53.223,10454,cemetery
-0.945,51.453,46292,cemetery
0.169,52.213,78472,cemetery
-0.660,52.717,2247,cemetery
-0.319,51.751,68435,cemetery
-0.152,52.424,4778,cemetery
-1.132,52.666,23019,cemetery
0.137,52.203,38689,cemetery
-1.135,52.679,17947,cemetery
-0.195,51.578,59194,cemetery
-0.184,51.591,149661,cemetery
-0.164,51.601,623464,cemetery
-0.196,51.990,11941,cemetery
1.013,52.221,3375,cemetery
-1.472,53.714,31299,cemetery
-0.200,51.556,94295,cemetery
0.055,52.217,121670,cemetery
0.689,52.641,16958,cemetery
0.691,52.644,688,cemetery
-0.205,51.539,97474,cemetery
-0.175,50.829,4389,cemetery
-0.095,51.667,116689,cemetery
-0.067,51.662,31113,cemetery
-1.579,53.794,41576,cemetery
-0.204,50.833,5148,cemetery
-0.133,50.839,1701,cemetery
-0.374,51.503,23850,cemetery
-0.120,51.511,1092,cemetery
-0.130,51.535,19408,cemetery
-0.242,51.440,174510,cemetery
1.173,52.070,35388,cemetery
1.169,52.065,161925,cemetery
-1.128,52.622,123408,cemetery
-0.132,51.626,55344,cemetery
-2.348,51.371,20435,cemetery
-0.193,50.837,92396,cemetery
-0.197,50.840,4601,cemetery
-0.198,50.839,2021,cemetery
-0.195,50.839,65334,cemetery
0.279,52.240,4987,cemetery
-1.000,52.129,14611,cemetery
-0.083,51.629,120584,cemetery
0.313,52.311,5812,cemetery
-0.467,52.150,146583,cemetery
-2.643,51.435,11096,cemetery
-0.446,51.498,79449,cemetery
-2.431,51.382,4212,cemetery
-0.117,50.836,168554,cemetery
-2.387,51.386,72979,cemetery
-2.384,51.380,8784,cemetery
-1.506,53.688,9667,cemetery
-2.373,51.379,31651,cemetery
-1.071,52.227,12151,cemetery
-1.131,52.212,5163,cemetery
-3.176,55.939,9811,cemetery
0.075,52.261,4131,cemetery
0.043,52.280,1881,cemetery
-3.133,51.711,3680,cemetery
-3.136,53.164,19853,cemetery
-1.487,53.369,56006,cemetery
-3.191,55.934,46739,cemetery
-0.195,51.429,81825,cemetery
-1.500,53.710,22109,cemetery
-0.051,51.621,26433,cemetery
-0.054,51.621,110399,cemetery
0.188,52.274,8795,cemetery
0.877,51.160,41428,cemetery
-0.031,51.457,147098,cemetery
0.010,51.437,218347,cemetery
-4.782,55.948,285907,cemetery
-1.840,52.543,16228,cemetery
-0.182,51.446,144602,cemetery
-1.695,53.904,5806,cemetery
-1.684,53.908,45595,cemetery
-0.059,51.700,42134,cemetery
0.909,51.196,4566,cemetery
-1.570,53.914,6450,cemetery
-0.077,51.565,122093,cemetery
-2.876,53.360,464633,cemetery
0.875,51.148,264,cemetery
0.004,51.683,17444,cemetery
0.001,51.682,15914,cemetery
-2.383,51.386,7912,cemetery
-1.023,52.281,4766,cemetery
-2.027,53.951,40017,cemetery
-1.225,54.666,184589,cemetery
-1.706,53.875,10688,cemetery
-1.195,53.425,19652,cemetery
-2.174,53.051,11608,cemetery
-1.223,54.692,128089,cemetery
-0.959,52.205,1154,cemetery
-2.260,53.429,364913,cemetery
-2.255,53.432,150974,cemetery
-0.215,51.489,64661,cemetery
-2.360,54.514,2286,cemetery
-1.085,52.151,1408,cemetery
-0.025,51.579,43456,cemetery
-1.131,52.158,1635,cemetery
0.281,52.100,10019,cemetery
-0.356,51.659,150241,cemetery
-0.216,51.480,44701,cemetery
-3.130,52.069,14068,cemetery
-1.874,50.734,94882,cemetery
1.134,51.358,73855,cemetery
-0.667,51.596,21225,cemetery
-2.957,53.438,443042,cemetery
-0.362,51.564,12393,cemetery
1.133,51.350,4561,cemetery
-0.850,51.805,904,cemetery
-2.342,51.376,16145,cemetery
-1.599,54.986,50514,cemetery
-0.258,51.467,14157,cemetery
-1.350,53.497,26531,cemetery
0.276,51.208,55013,cemetery
-0.332,51.511,64336,cemetery
-0.307,51.544,41045,cemetery
-2.188,53.515,157905,cemetery
-5.265,55.886,8016,cemetery
-2.238,53.530,114123,cemetery
-1.289,50.704,28340,cemetery
0.039,51.553,163573,cemetery
-3.214,55.924,54508,cemetery
-2.329,53.572,59343,cemetery
-1.854,52.542,40784,cemetery
-2.355,51.388,4473,cemetery
-4.231,55.863,112303,cemetery
0.072,52.141,4162,cemetery
-0.061,51.450,115065,cemetery
-0.051,51.463,199358,cemetery
-1.993,54.065,12657,cemetery
-0.191,51.485,151021,cemetery
-1.996,54.072,1255,cemetery
-2.198,53.603,60761,cemetery
0.061,52.099,6654,cemetery
0.171,51.568,95016,cemetery
-0.109,50.838,19358,cemetery
-0.109,50.837,72425,cemetery
-0.148,51.653,26391,cemetery
-0.114,50.834,133478,cemetery
-0.015,51.771,37224,cemetery
-0.135,51.365,79788,cemetery
-2.342,53.699,22663,cemetery
-2.352,53.764,179535,cemetery
-1.609,55.007,18864,cemetery
0.050,51.559,661448,cemetery
0.165,52.128,10046,cemetery
-0.262,51.479,29183,cemetery
-0.098,51.433,156735,cemetery
0.021,52.083,4680,cemetery
0.017,52.081,4484,cemetery
-3.606,55.059,18300,cemetery
-4.445,55.844,99976,cemetery
-1.484,53.670,113444,cemetery
-2.333,53.378,39684,cemetery
0.140,51.460,36575,cemetery
-0.174,51.433,147668,cemetery
0.112,51.476,121617,cemetery
0.154,51.480,85765,cemetery
-1.155,51.895,23884,cemetery
0.346,51.483,45072,cemetery
0.150,52.116,2069,cemetery
0.157,52.096,6031,cemetery
0.176,52.077,4363,cemetery
-0.144,51.624,206449,cemetery
-1.065,50.786,66281,cemetery
-3.254,55.927,28642,cemetery
-0.182,51.427,201960,cemetery
0.050,51.481,56978,cemetery
0.037,51.425,70452,cemetery
-0.079,51.603,179355,cemetery
-1.350,51.849,8639,cemetery
-2.153,57.175,26576,cemetery
-0.402,51.685,77592,cemetery
-2.146,57.132,57750,cemetery
0.008,51.414,15916,cemetery
0.089,51.421,41384,cemetery
-0.403,51.652,53839,cemetery
-1.813,52.458,249201,cemetery
-0.258,51.319,81833,cemetery
-0.373,51.625,76830,cemetery
-0.336,51.614,38519,cemetery
-0.340,51.615,11771,cemetery
-0.350,51.657,19060,cemetery
-2.329,53.417,44627,cemetery
-2.086,57.157,20387,cemetery
-2.090,57.157,36366,cemetery
-1.880,52.527,418297,cemetery
-1.882,52.535,24686,cemetery
-2.895,53.182,41746,cemetery
-0.535,53.164,8536,cemetery
0.046,52.189,155106,cemetery
-0.196,51.236,51006,cemetery
-1.741,51.583,15978,cemetery
-0.369,51.593,74152,cemetery
-0.047,51.454,158073,cemetery
-3.526,50.720,670,cemetery
-3.526,50.720,456,cemetery
-0.885,52.096,1458,cemetery
-0.044,51.818,45836,cemetery
-2.540,53.274,7953,cemetery
-0.285,51.495,75617,cemetery
-0.302,51.497,92196,cemetery
-0.323,51.594,26583,cemetery
-2.116,57.139,22847,cemetery
-2.111,57.131,33498,cemetery
-4.337,55.850,193906,cemetery
-0.149,51.568,73820,cemetery
0.049,51.387,18446,cemetery
1.519,52.776,1865,cemetery
0.107,51.379,28465,cemetery
-0.058,50.807,1792,cemetery
-2.327,53.419,25300,cemetery
-4.334,55.843,76377,cemetery
-5.935,54.582,6279,cemetery
-0.049,52.080,9672,cemetery
-4.076,50.345,6445,cemetery
0.081,51.456,101872,cemetery
-0.233,51.528,108080,cemetery
0.049,51.467,88171,cemetery
-2.023,53.748,4910,cemetery
-1.981,53.730,3773,cemetery
0.102,51.476,77514,cemetery
0.097,51.478,48487,cemetery
0.000,51.558,94389,cemetery
-0.347,51.583,24874,cemetery
-0.278,51.631,66109,cemetery
-0.582,51.254,47247,cemetery
-1.067,50.806,209579,cemetery
-0.975,50.855,15275,cemetery
-0.093,52.207,299,cemetery
0.051,51.524,95722,cemetery
0.047,51.544,50992,cemetery
-0.583,51.252,27543,cemetery
-2.941,53.394,178024,cemetery
0.014,51.527,119600,cemetery
-0.165,51.415,66144,cemetery
0.012,51.553,41009,cemetery
-0.009,52.302,2998,cemetery
-0.100,51.390,96993,cemetery
-1.826,52.407,8401,cemetery
0.051,51.452,14392,cemetery
-1.904,52.586,111516,cemetery
-1.910,52.605,7633,cemetery
-0.380,51.451,24242,cemetery
0.076,51.589,27651,cemetery
0.008,52.313,3872,cemetery
-0.061,51.522,13119,cemetery
-0.058,51.401,141759,cemetery
-2.554,51.470,129959,cemetery
-2.548,51.457,85461,cemetery
-2.578,51.453,866,cemetery
-0.418,51.460,13949,cemetery
-3.943,51.619,6056,cemetery
-1.156,52.965,55674,cemetery
-1.159,52.958,69397,cemetery
-2.497,51.491,42266,cemetery
-0.040,51.515,1243,cemetery
0.503,51.377,59372,cemetery
0.089,51.561,38515,cemetery
0.226,51.559,37807,cemetery
-2.222,53.337,23868,cemetery
-0.757,52.151,2573,cemetery
-2.205,53.392,38601,cemetery
-2.217,53.399,39874,cemetery
-3.520,54.440,5783,cemetery
-5.912,54.563,36610,cemetery
0.107,51.535,121950,cemetery
-5.858,54.559,627511,cemetery
-5.837,54.627,15431,cemetery
-0.194,51.922,36848,cemetery
-0.223,51.612,63289,cemetery
