formOfNode,longitude,latitude
junction,-3.4687874378410815,51.711892344155814
junction,-3.4629899454607784,51.712267990136645
junction,-3.4538619787213363,51.7127956680981
junction,-3.453310661284239,51.71286417445313
junction,-3.4874242550132433,51.71256878259523
junction,-3.4411685297183907,51.71350643770024
junction,-3.46190176450748,51.713273875060075
junction,-3.466233480178538,51.71348730012175
junction,-3.4424385914131834,51.71465816276927
source,-3.4576035441884674,51.71629278882786
junction,-3.4364068609606067,51.719695631226884
source,-3.4357081206943794,51.72241177726482
junction,-3.4575148820816217,51.72623342113698
junction,-3.465149903873029,51.729213188770245
source,-3.4666213817781633,51.72942402842985
junction,-3.4660617659132598,51.73133124881052
junction,-3.469770339380023,51.73130666993551
source,-3.471257051576393,51.731439841926196
junction,-3.4712054806974204,51.73159083057278
source,-3.4676572004291253,51.732545451334396
junction,-3.4727742249118823,51.73315984491904
source,-3.472634986238227,51.73317094183592
junction,-3.4782115967993876,51.734027780706114
source,-3.4981920101142214,51.70714283753191
junction,-3.4959605674298824,51.68532697305273
source,-3.492333252078552,51.68333142794466
junction,-3.4911429463020722,51.683729153089935
source,-3.490156077759745,51.69356773051329
source,-3.489702293966796,51.692033180523815
junction,-3.487251827250359,51.69370138757646
source,-3.4842124672905403,51.69174930930502
junction,-3.4841208824557803,51.69413717674661
source,-3.4827720600991787,51.68872717507177
source,-3.4778605518737766,51.70939516337949
source,-3.4700124182123804,51.70678180194654
source,-3.468381276280316,51.68358867990635
junction,-3.4681637817378834,51.68356388418402
source,-3.4680665836457885,51.686072389317886
source,-3.466281342173733,51.684967833889075
source,-3.465422530443038,51.68639746870482
junction,-3.4626238758847685,51.69259447156693
junction,-3.462248187994837,51.686186614082025
source,-3.4629587586272983,51.70990685780884
source,-3.47799019209417,51.630124177380196
source,-3.4930867519852526,51.63572312771266
source,-3.4730965352631404,51.637009495736294
source,-3.500330318651693,51.63729760797172
junction,-3.4912520023007194,51.63796485462313
source,-3.499636003356322,51.64219090917393
source,-3.4966297439633744,51.642233680949246
junction,-3.49652839359848,51.643518303563305
junction,-3.4676335842209314,51.64411455286335
junction,-3.4853350060549375,51.64502885692484
junction,-3.474329431626923,51.645957979833845
junction,-3.4862648982145736,51.646318310217005
junction,-3.4919916717438184,51.64687195568399
junction,-3.4744299500043008,51.647354151682215
junction,-3.4744425048123078,51.64737134840373
junction,-3.4744713752284815,51.64741028048652
source,-3.4740019199473324,51.64748181680861
source,-3.4937605466542423,51.6472946523215
source,-3.4777666830076965,51.647555608080204
junction,-3.474276371918471,51.64793974585582
source,-3.471932574919716,51.648847845950776
source,-3.4748281277665996,51.649383751363736
junction,-3.4898867614009244,51.64935771206419
junction,-3.4885964707085453,51.649858295319255
source,-3.473569163319486,51.65060564596286
junction,-3.493776583839396,51.650626769318464
source,-3.4958930613314774,51.65067004732398
source,-3.486634545429886,51.65087469555958
source,-3.4701946854533534,51.652558374045626
junction,-3.4971247636397,51.65425768377423
source,-3.5007055101940523,51.65464591790907
source,-3.4675252045346756,51.655557122795656
junction,-3.4985946946543747,51.656537087355176
junction,-3.4971411323986423,51.65821913838634
source,-3.494597274457605,51.65870438273092
junction,-3.5051160480125154,51.65896277422631
junction,-3.5051727358428866,51.65905043817556
junction,-3.4995859930758852,51.65946173280167
source,-3.4989794968260353,51.66005332332495
source,-3.4998618721913575,51.66017603416972
source,-3.5031956852783686,51.661449546443045
source,-3.5058189601941927,51.66276004453797
source,-3.473660625082895,51.665887315271554
source,-3.4861512511350865,51.66929615936669
source,-3.48082519667525,51.66988264218376
junction,-3.4788703083524006,51.6718835174669
junction,-3.477736685735601,51.67294624350451
source,-3.503173278217441,51.67365267367785
source,-3.50763592570317,51.675011416425825
junction,-3.518426921734557,51.74831453294798
junction,-3.51810722598138,51.739726798852224
junction,-3.517431476447215,51.734528449433505
junction,-3.516673404907166,51.7479567374575
source,-3.5166384927163112,51.75020945736771
junction,-3.5164334044486916,51.750098358035125
junction,-3.5147783774524677,51.7427496553735
junction,-3.514102465639858,51.74061211014038
junction,-3.513183996936423,51.74119555323906
junction,-3.5093939107700267,51.756529657244585
junction,-3.5063615072282723,51.73775609508716
junction,-3.5051771822648297,51.737671285215335
source,-3.4928321201828707,51.74281708957886
junction,-3.491151892520971,51.73544419754015
junction,-3.4909434290589725,51.735437761551914
source,-3.4888726431408177,51.74962160512547
source,-3.4821371129312655,51.73994437981067
junction,-3.4803392618341285,51.737865844307116
junction,-3.480360118027913,51.74590244200473
junction,-3.4789322918559216,51.74095785716789
junction,-3.4784732005140135,51.75468293060957
source,-3.476838589964854,51.74246109449798
junction,-3.4763095115876217,51.741862326931056
source,-3.476294498215114,51.742170394277785
junction,-3.4761999443780307,51.74186469273713
source,-3.4677146898900117,51.74565645760696
source,-3.532069012874527,51.67737943885167
junction,-3.529787761231016,51.66874365370346
junction,-3.529557480963622,51.674471549763794
source,-3.52917061241566,51.6760171760234
source,-3.52897274629827,51.674484110738966
source,-3.5275272093343757,51.65940689442508
junction,-3.526963908886459,51.667059803575434
source,-3.5266176870905737,51.66605648894756
junction,-3.525979450399191,51.66695642638664
source,-3.5255180454296706,51.67318843759157
junction,-3.5223060591401043,51.66666565378824
source,-3.522318109020998,51.66992741152532
junction,-3.521362285655428,51.668134040120115
junction,-3.5198536248169066,51.6661646525388
source,-3.519946751618333,51.66916675251779
source,-3.5189690727118497,51.667464553294074
junction,-3.514787420782801,51.664040497143745
source,-3.514364687619486,51.6750882134489
junction,-3.512814538475421,51.661156953450615
junction,-3.5113765879339804,51.673313492392396
junction,-3.5101671160726893,51.6731701666662
junction,-3.5100693676925188,51.67349234523052
junction,-3.509235686853572,51.672363518279674
junction,-3.507894282047196,51.65948687318811
source,-3.535593880393109,51.75507267913705
junction,-3.5347298384362302,51.75371532254267
source,-3.5297502572799235,51.75359304818009
source,-3.529351312895869,51.754482137121954
junction,-3.52912380052108,51.75348583740397
junction,-3.5272073884389172,51.75287737800285
source,-3.525646706612127,51.73625252034971
source,-3.522400612988058,51.741865339699025
source,-3.540806459542046,51.680621713765305
source,-3.511143432955564,51.68117533301815
junction,-3.551253356806586,51.68238974405442
source,-3.550612738792884,51.68269583821094
source,-3.520156365521435,51.68521110774413
junction,-3.5520582341867417,51.6857020802806
junction,-3.5513769372144557,51.686008536032865
source,-3.5018012391542803,51.6874468947987
junction,-3.5017940766692632,51.68745777665916
source,-3.548176610950396,51.68689637264311
source,-3.550976178345429,51.687454607498516
source,-3.554100998180541,51.68777953731606
junction,-3.554029672370429,51.68780898564603
source,-3.5126212969097064,51.68906845882183
source,-3.5557720736658975,51.68958942804457
junction,-3.555280556864465,51.68966796395279
source,-3.537845996886536,51.69003721069254
junction,-3.501430502303462,51.692488348643366
source,-3.5001533316927156,51.693182387694655
junction,-3.554778301139822,51.693021232018594
source,-3.5199522144218696,51.69369500159053
junction,-3.554982564975699,51.69359005466041
junction,-3.5646597826733917,51.74566347061421
junction,-3.5636869418261816,51.75423541180218
source,-3.5631405131986504,51.75180418183514
junction,-3.558751803765298,51.74781030693506
junction,-3.5587782963581343,51.75282444173447
junction,-3.556074179331968,51.75011507318316
source,-3.5530280231213998,51.73812184550285
junction,-3.5515000282273514,51.7512031504677
source,-3.547308988128618,51.754876012417775
source,-3.545414892729465,51.7348706115768
junction,-3.5457918556126877,51.7525284308925
junction,-3.545605183864292,51.74979826698238
source,-3.543433078553002,51.740583024032986
junction,-3.5413822968937083,51.74247566585973
junction,-3.5366497968282475,51.75185949331963
source,-3.50843963236435,51.75676301978305
source,-3.4775987289961514,51.75795011826852
source,-3.5553103036626577,51.756975084209884
source,-3.5068151006070614,51.758898462683234
source,-3.544620732129837,51.75862177023011
source,-3.5594298058103604,51.758572376121464
source,-3.483283361967544,51.7602953950343
source,-3.561506518469868,51.760199475979086
source,-3.5403013164776,51.760543283962164
source,-3.5371093722496902,51.76110040215095
source,-3.5327058386399073,51.764751408362685
junction,-3.5650291715888245,51.7659758172539
source,-3.554185573674276,51.76748945712811
junction,-3.5659791389041566,51.76777249889173
junction,-3.5243819182880096,51.76922367044017
source,-3.5243534918808774,51.76925317257983
junction,-3.524710136748051,51.769609296504775
source,-3.529721675753137,51.769776335753726
source,-3.5620801723791176,51.77266873852396
junction,-3.563408122027643,51.77287012048162
source,-3.5410351219503626,51.77337091167672
junction,-3.5634590761445573,51.77344267140767
source,-3.5660664805446993,51.773727973018374
junction,-3.5401918522423172,51.77429895024016
junction,-3.5410491042172225,51.77556364857253
source,-3.4905139633972015,51.77691598633254
junction,-3.5020478346681427,51.77683585952766
source,-3.5290502797339207,51.777028230048685
junction,-3.5605747716707996,51.77704860229489
junction,-3.5624264095857456,51.78018642152149
source,-3.563573684863891,51.693778926512785
junction,-3.555421707076607,51.6941727610937
junction,-3.544938596144324,51.69445941161919
source,-3.5594046086604556,51.69437153689813
source,-3.537178150214186,51.69469027781382
junction,-3.558995473025965,51.69449080665044
source,-3.5434128768455952,51.69489426968171
junction,-3.555639921414251,51.6960507123647
junction,-3.507367111217448,51.698495398273536
source,-3.558825250965047,51.69868618252362
source,-3.5258389674007757,51.69923032909986
source,-3.555060880534729,51.69935589917223
source,-3.5572775601433864,51.70059690671312
source,-3.5573473787219076,51.70076323068187
source,-3.5574184661130315,51.700932774873756
junction,-3.558322577164122,51.70098624353721
junction,-3.557848996521766,51.70110591431888
junction,-3.557531434835779,51.70117145100706
junction,-3.5576051981301786,51.70131353423575
source,-3.5308989794288643,51.70301840762628
source,-3.5577172355209283,51.70293625884142
source,-3.5352769318037023,51.70361569181543
source,-3.515471716260251,51.63079316604649
junction,-3.5425403413708443,51.631251731521154
source,-3.5418505719060316,51.631388660455016
source,-3.5621530271809068,51.63696674021186
source,-3.5521465724668047,51.64081173924091
source,-3.5166079932441745,51.64267334283538
source,-3.5313193079602594,51.64271129616507
source,-3.5295657057550907,51.647676596750024
junction,-3.526229834780763,51.64892835347545
source,-3.5313866213355194,51.64922861058178
junction,-3.5317434153098892,51.6494274441121
junction,-3.525945088598812,51.64963864359594
source,-3.5339594887371337,51.649633828749295
junction,-3.533679563796602,51.64975986676417
junction,-3.521178564367997,51.65112114220911
source,-3.5142894768037354,51.65151449194412
source,-3.5418043077036203,51.65211113102148
source,-3.5113956701463493,51.65298294056664
junction,-3.5406126060762126,51.65262295272238
source,-3.553130317474442,51.652545330078674
outlet,-3.5147293702651448,51.6531234115793
junction,-3.541644136139237,51.65295011757361
source,-3.5232806509226977,51.65331579871108
junction,-3.5137233814633455,51.653916977637515
source,-3.534881957918074,51.65389835256641
junction,-3.5125467222056557,51.654235801014295
source,-3.5178530124075453,51.654629863494606
source,-3.5672122005007916,51.78301159094652
junction,-3.5606891271131356,51.78383958784452
source,-3.5603086846158365,51.78406152152221
junction,-3.540110240017591,51.78489657691155
source,-3.486669019184255,51.78613778801396
junction,-3.561365589436892,51.78936397889052
source,-3.542152062766413,51.7899309183539
source,-3.5615108992482982,51.78968791126985
junction,-3.558885474496069,51.791710218249726
source,-3.5667450671026644,51.797463690672735
source,-3.4681023630832417,51.80097459206034
junction,-3.467589405928178,51.80141259857753
source,-3.467936936279736,51.80141815005264
source,-3.4963763767422416,51.80711709963029
junction,-3.497588199978514,51.80759189590613
junction,-3.4947557627224564,51.811738233572534
source,-3.468812431934703,51.812609233323926
junction,-3.5448925371417217,51.81698540205918
source,-3.502364207671032,51.820881030241296
junction,-3.486923570251953,51.82152439270373
source,-3.4841840602169785,51.823891808316674
junction,-3.5489506754362456,51.8247770292733
junction,-3.5345738917962026,51.8276338507626
