easting,northing,relief
326100,504050,0.59161
326150,504050,0.5745876
326200,504050,0.58646286
326250,504050,0.6614229
326300,504050,0.7051351
326350,504050,0.7101675
326400,504050,0.6849395
326450,504050,0.6636361
326500,504050,0.65643966
326550,504050,0.6635476
326600,504050,0.7065547
326650,504050,0.7202005
326700,504050,0.7014273
326750,504050,0.68643904
326800,504050,0.68231624
326850,504050,0.669703
326900,504050,0.6639414
326950,504050,0.66132194
327000,504050,0.64708847
327050,504050,0.6153373
327100,504050,0.5889742
327150,504050,0.5530608
327200,504050,0.5261782
327250,504050,0.5250151
327300,504050,0.5281611
327350,504050,0.51616853
327400,504050,0.5280063
327450,504050,0.5556136
327500,504050,0.5464471
327550,504050,0.5490044
327600,504050,0.57895815
327650,504050,0.5907271
327700,504050,0.5950191
327750,504050,0.60597104
327800,504050,0.6219665
327850,504050,0.64574933
327900,504050,0.66917366
327950,504050,0.6722543
328000,504050,0.6242065
328050,504050,0.58104694
328100,504050,0.56482345
328150,504050,0.56376326
328200,504050,0.6296085
328250,504050,0.64856404
328300,504050,0.62257445
328350,504050,0.6250467
328400,504050,0.6154843
328450,504050,0.6273944
328500,504050,0.6716226
328550,504050,0.661103
328600,504050,0.58926743
328650,504050,0.43970618
313600,504000,0.6394542
313650,504000,0.6440145
313700,504000,0.640374
313750,504000,0.6422021
313800,504000,0.6393782
313850,504000,0.6261916
313900,504000,0.62233925
313950,504000,0.6290689
314000,504000,0.63856035
314050,504000,0.6451041
314100,504000,0.65029883
314150,504000,0.65949863
314200,504000,0.6508789
314250,504000,0.6363556
314300,504000,0.6403359
314350,504000,0.6441301
314400,504000,0.6385761
314450,504000,0.6260265
314500,504000,0.61718005
314550,504000,0.60014874
314600,504000,0.6026929
314650,504000,0.63479036
314700,504000,0.6854241
314750,504000,0.7407296
314800,504000,0.7755903
314850,504000,0.79878527
314900,504000,0.8129209
314950,504000,0.81263304
315000,504000,0.8101667
315050,504000,0.8169737
315100,504000,0.8142092
315150,504000,0.8021986
315200,504000,0.79100627
315250,504000,0.7515779
315300,504000,0.7310384
315350,504000,0.7490429
315400,504000,0.7276207
315450,504000,0.69663715
315500,504000,0.65868396
315550,504000,0.6441302
315600,504000,0.6496998
315650,504000,0.6451041
315700,504000,0.6451041
315750,504000,0.631957
315800,504000,0.62139577
315850,504000,0.6076672
315900,504000,0.58057976
315950,504000,0.5477655
316000,504000,0.52361095
316050,504000,0.51050335
316100,504000,0.4973286
316150,504000,0.4838912
316200,504000,0.4805053
316250,504000,0.46390107
316300,504000,0.45810845
316350,504000,0.5351666
316400,504000,0.5695684
316450,504000,0.53299034
316500,504000,0.5076014
316550,504000,0.4962133
316600,504000,0.49574068
316650,504000,0.496914
316700,504000,0.5069452
316750,504000,0.525682
316800,504000,0.5497629
316850,504000,0.5774942
316900,504000,0.60601836
316950,504000,0.6323741
317000,504000,0.6471645
317050,504000,0.648694
317100,504000,0.63661927
317150,504000,0.6229342
317200,504000,0.60976726
317250,504000,0.59715307
317300,504000,0.5970066
317350,504000,0.59470975
317400,504000,0.57987225
317450,504000,0.56668675
317500,504000,0.5581142
317550,504000,0.5574566
317600,504000,0.5642196
317650,504000,0.5539371
317700,504000,0.55479383
317750,504000,0.56063116
317800,504000,0.5719276
317850,504000,0.60057425
317900,504000,0.62139577
317950,504000,0.64595056
318000,504000,0.6595587
318050,504000,0.6758424
318100,504000,0.6910691
318150,504000,0.7133251
318200,504000,0.7286328
318250,504000,0.7198603
318300,504000,0.69398385
318350,504000,0.6849351
318400,504000,0.6710135
318450,504000,0.6475328
318500,504000,0.63854575
318550,504000,0.63412577
318600,504000,0.6294323
318650,504000,0.6187084
318700,504000,0.60455304
318750,504000,0.6149962
318800,504000,0.6451041
318850,504000,0.6799317
318900,504000,0.7080387
318950,504000,0.7212231
319000,504000,0.7359725
319050,504000,0.75000197
319100,504000,0.76219034
319150,504000,0.7639975
319200,504000,0.7598091
319250,504000,0.74283147
319300,504000,0.6938139
319350,504000,0.65003633
319400,504000,0.62782973
319450,504000,0.63150245
319500,504000,0.6493819
319550,504000,0.6774008
319600,504000,0.69556653
319650,504000,0.6966371
319700,504000,0.6618827
319750,504000,0.6152293
319800,504000,0.58169156
319850,504000,0.57895815
319900,504000,0.5982169
319950,504000,0.6156327
320000,504000,0.62691915
320050,504000,0.6395151
320100,504000,0.6404274
320150,504000,0.6338449
320200,504000,0.6213886
320250,504000,0.6145734
320300,504000,0.6086767
320350,504000,0.6026997
320400,504000,0.5965799
320450,504000,0.5795134
320500,504000,0.56116366
320550,504000,0.5498362
320600,504000,0.53537846
320650,504000,0.5250569
320700,504000,0.5332619
320750,504000,0.54453415
320800,504000,0.5434827
320850,504000,0.54457057
320900,504000,0.54358363
320950,504000,0.545689
321000,504000,0.5486953
321050,504000,0.55483764
321100,504000,0.5691589
321150,504000,0.5901725
321200,504000,0.60822475
321250,504000,0.6183161
321300,504000,0.61958
321350,504000,0.62823105
321400,504000,0.6488767
321450,504000,0.6553816
321500,504000,0.629605
321550,504000,0.54180956
321600,504000,0.4879057
321650,504000,0.5186076
321700,504000,0.5333012
321750,504000,0.5327318
321800,504000,0.52141887
321850,504000,0.5080553
321900,504000,0.549855
321950,504000,0.6290842
322000,504000,0.67223436
322050,504000,0.69329876
322100,504000,0.7028622
322150,504000,0.64289856
322200,504000,0.5893537
322250,504000,0.5326979
322300,504000,0.46887285
322350,504000,0.49193308
322400,504000,0.49954668
322450,504000,0.49061114
322500,504000,0.4814148
322550,504000,0.5727464
322600,504000,0.6498534
322650,504000,0.64398825
322700,504000,0.61588275
322750,504000,0.57713914
322800,504000,0.610575
322850,504000,0.6694743
322900,504000,0.6980607
322950,504000,0.7350442
323000,504000,0.75173205
323050,504000,0.74868023
323100,504000,0.7423714
323150,504000,0.7423361
323200,504000,0.7330682
323250,504000,0.7211349
323300,504000,0.70563465
323350,504000,0.6853416
323400,504000,0.6612309
323450,504000,0.64041084
323500,504000,0.6345962
323550,504000,0.628109
323600,504000,0.6173589
323650,504000,0.6280833
323700,504000,0.65634793
323750,504000,0.6716651
323800,504000,0.6608129
323850,504000,0.6446122
323900,504000,0.63336474
323950,504000,0.6408044
324000,504000,0.6504584
324050,504000,0.6466358
324100,504000,0.6220032
324150,504000,0.6117288
324200,504000,0.595497
324250,504000,0.5870926
324300,504000,0.5845377
324350,504000,0.5902689
324400,504000,0.59303206
324450,504000,0.5952414
324500,504000,0.6040588
324550,504000,0.612063
324600,504000,0.6073958
324650,504000,0.6044691
324700,504000,0.6116555
324750,504000,0.612997
324800,504000,0.60871506
324850,504000,0.6094675
324900,504000,0.61816865
324950,504000,0.6186208
325000,504000,0.61939734
325050,504000,0.63815
325100,504000,0.6345362
325150,504000,0.60008687
325200,504000,0.5687151
325250,504000,0.55276835
325300,504000,0.5366454
325350,504000,0.51731235
325400,504000,0.5073795
325450,504000,0.5075697
325500,504000,0.51986504
325550,504000,0.5549361
325600,504000,0.5972279
325650,504000,0.61860174
325700,504000,0.6161061
325750,504000,0.62223536
325800,504000,0.62525976
325850,504000,0.6050918
325900,504000,0.59088236
325950,504000,0.5986757
326000,504000,0.60780895
326050,504000,0.62105536
326100,504000,0.63401425
326150,504000,0.6356512
326200,504000,0.6490352
326250,504000,0.6801448
326300,504000,0.6907706
326350,504000,0.6775447
326400,504000,0.6539435
326450,504000,0.6242208
326500,504000,0.6181201
326550,504000,0.6370234
326600,504000,0.6720387
326650,504000,0.69326854
326700,504000,0.69444925
326750,504000,0.6844805
326800,504000,0.6769358
326850,504000,0.66817105
326900,504000,0.6671134
326950,504000,0.6654934
327000,504000,0.6538847
327050,504000,0.6292963
327100,504000,0.6093554
327150,504000,0.5877311
327200,504000,0.5568702
327250,504000,0.54995584
327300,504000,0.53503186
327350,504000,0.5216685
327400,504000,0.5238361
327450,504000,0.54229015
327500,504000,0.54463536
327550,504000,0.5535793
327600,504000,0.575587
327650,504000,0.5730429
327700,504000,0.57874566
327750,504000,0.59841144
327800,504000,0.6152385
327850,504000,0.6280833
327900,504000,0.6379858
327950,504000,0.6518094
328000,504000,0.58254546
328050,504000,0.5310622
328100,504000,0.53843516
328150,504000,0.54880697
328200,504000,0.6068755
328250,504000,0.6239774
328300,504000,0.60046965
328350,504000,0.6269102
328400,504000,0.6556722
328450,504000,0.66674715
328500,504000,0.690833
328550,504000,0.65369225
328600,504000,0.56658053
328650,504000,0.40087652
313600,503950,0.63661915
313650,503950,0.6421025
313700,503950,0.6393782
313750,503950,0.6356167
313800,503950,0.63085204
313850,503950,0.62613696
313900,503950,0.63194066
313950,503950,0.6451041
314000,503950,0.65063006
314050,503950,0.64969414
314100,503950,0.64875555
314150,503950,0.6502039
314200,503950,0.6412318
314250,503950,0.6336642
314300,503950,0.6446371
314350,503950,0.64779377
314400,503950,0.633845
314450,503950,0.621297
314500,503950,0.6299782
314550,503950,0.63757676
314600,503950,0.6432336
314650,503950,0.6828988
314700,503950,0.731917
314750,503950,0.76981354
314800,503950,0.78382057
314850,503950,0.79846
314900,503950,0.81066686
314950,503950,0.80808485
315000,503950,0.80968994
315050,503950,0.8168282
315100,503950,0.8176064
315150,503950,0.8060518
315200,503950,0.7940247
315250,503950,0.80252165
315300,503950,0.79522794
315350,503950,0.7554676
315400,503950,0.6871593
315450,503950,0.6448568
315500,503950,0.6376372
315550,503950,0.6394999
315600,503950,0.6451041
315650,503950,0.6451041
315700,503950,0.6366946
315750,503950,0.6262081
315800,503950,0.6203947
315850,503950,0.6085909
315900,503950,0.5832947
315950,503950,0.556301
316000,503950,0.5380282
316050,503950,0.4922313
316100,503950,0.46754026
316150,503950,0.4612541
316200,503950,0.4697964
316250,503950,0.46584037
316300,503950,0.4679617
316350,503950,0.5484737
316400,503950,0.5806573
316450,503950,0.54293424
316500,503950,0.5218961
316550,503950,0.5195231
316600,503950,0.51574606
316650,503950,0.52110106
316700,503950,0.53732884
316750,503950,0.55649275
316800,503950,0.58405805
316850,503950,0.6121195
316900,503950,0.6439434
316950,503950,0.6587014
317000,503950,0.65981835
317050,503950,0.65137017
317100,503950,0.63286555
317150,503950,0.6181279
317200,503950,0.60603344
317250,503950,0.59848547
317300,503950,0.5982169
317350,503950,0.59454584
317400,503950,0.5793046
317450,503950,0.5583956
317500,503950,0.5460471
317550,503950,0.5436969
317600,503950,0.5259984
317650,503950,0.5095026
317700,503950,0.5328885
317750,503950,0.57433397
317800,503950,0.6119349
317850,503950,0.64221114
317900,503950,0.64506936
317950,503950,0.65868396
318000,503950,0.67959666
318050,503950,0.6940626
318100,503950,0.7068848
318150,503950,0.7180089
318200,503950,0.71598095
318250,503950,0.69570076
318300,503950,0.67968917
318350,503950,0.67766476
318400,503950,0.66126513
318450,503950,0.6376892
318500,503950,0.6326553
318550,503950,0.6273192
318600,503950,0.6217581
318650,503950,0.6128648
318700,503950,0.60245013
318750,503950,0.6188857
318800,503950,0.6551408
318850,503950,0.6861029
318900,503950,0.7086526
318950,503950,0.7220477
319000,503950,0.7354958
319050,503950,0.74811804
319100,503950,0.75510484
319150,503950,0.7542584
319200,503950,0.7451676
319250,503950,0.73194414
319300,503950,0.6886984
319350,503950,0.6600793
319400,503950,0.63799375
319450,503950,0.6327548
319500,503950,0.65019536
319550,503950,0.675982
319600,503950,0.66625184
319650,503950,0.6485959
319700,503950,0.6047538
319750,503950,0.5569671
319800,503950,0.5327734
319850,503950,0.56368643
319900,503950,0.5864736
319950,503950,0.6054029
320000,503950,0.6271091
320050,503950,0.6366871
320100,503950,0.631957
320150,503950,0.62132394
320200,503950,0.6126016
320250,503950,0.6096625
320300,503950,0.60072476
320350,503950,0.5917193
320400,503950,0.58254546
320450,503950,0.5703466
320500,503950,0.5529252
320550,503950,0.53745115
320600,503950,0.53125596
320650,503950,0.53745115
320700,503950,0.55189806
320750,503950,0.5529144
320800,503950,0.5467385
320850,503950,0.55180365
320900,503950,0.5508156
320950,503950,0.5446747
321000,503950,0.5528493
321050,503950,0.56820357
321100,503950,0.5854366
321150,503950,0.6033529
321200,503950,0.61757624
321250,503950,0.62637895
321300,503950,0.6369722
321350,503950,0.6453929
321400,503950,0.64894485
321450,503950,0.64790624
321500,503950,0.619758
321550,503950,0.5615076
321600,503950,0.51784587
321650,503950,0.52872515
321700,503950,0.53196895
321750,503950,0.53518766
321800,503950,0.5424455
321850,503950,0.5587864
321900,503950,0.59580666
321950,503950,0.6388865
322000,503950,0.68000364
322050,503950,0.7022533
322100,503950,0.6997601
322150,503950,0.64744085
322200,503950,0.5852742
322250,503950,0.5398951
322300,503950,0.51132876
322350,503950,0.5280839
322400,503950,0.51609933
322450,503950,0.48438323
322500,503950,0.47719836
322550,503950,0.58548677
322600,503950,0.6631002
322650,503950,0.6270685
322700,503950,0.6056308
322750,503950,0.5802849
322800,503950,0.6155168
322850,503950,0.6714375
322900,503950,0.68132704
322950,503950,0.72579247
323000,503950,0.7479008
323050,503950,0.751838
323100,503950,0.7532874
323150,503950,0.7543278
323200,503950,0.7405197
323250,503950,0.72246593
323300,503950,0.69944566
323350,503950,0.6759992
323400,503950,0.6507198
323450,503950,0.6234351
323500,503950,0.60335314
323550,503950,0.58556837
323600,503950,0.56981874
323650,503950,0.5732904
323700,503950,0.5886241
323750,503950,0.59236646
323800,503950,0.577685
323850,503950,0.55886745
323900,503950,0.5509719
323950,503950,0.56207246
324000,503950,0.5898133
324050,503950,0.594858
324100,503950,0.5824156
324150,503950,0.584105
324200,503950,0.5901038
324250,503950,0.5944147
324300,503950,0.6070298
324350,503950,0.6054142
324400,503950,0.60318893
324450,503950,0.6008634
324500,503950,0.61589915
324550,503950,0.62135416
324600,503950,0.62142223
324650,503950,0.6219908
324700,503950,0.6134525
324750,503950,0.61052585
324800,503950,0.5972325
324850,503950,0.58427924
324900,503950,0.5842684
324950,503950,0.5792802
325000,503950,0.5841546
325050,503950,0.6229324
325100,503950,0.6282808
325150,503950,0.5884927
325200,503950,0.55662173
325250,503950,0.52275836
325300,503950,0.5150349
325350,503950,0.50099564
325400,503950,0.4968597
325450,503950,0.5167855
325500,503950,0.5456471
325550,503950,0.58733726
325600,503950,0.6159374
325650,503950,0.6276985
325700,503950,0.63067454
325750,503950,0.6346485
325800,503950,0.6348059
325850,503950,0.6156327
325900,503950,0.6022794
325950,503950,0.6124076
326000,503950,0.6251806
326050,503950,0.6320069
326100,503950,0.6429961
326150,503950,0.6616083
326200,503950,0.6748716
326250,503950,0.6866366
326300,503950,0.6807836
326350,503950,0.6547578
326400,503950,0.63589
326450,503950,0.58963865
326500,503950,0.5821189
326550,503950,0.6182881
326600,503950,0.6440692
326650,503950,0.66934663
326700,503950,0.6724391
326750,503950,0.66697794
326800,503950,0.6597182
326850,503950,0.6665969
326900,503950,0.66132194
326950,503950,0.6574949
327000,503950,0.6388392
327050,503950,0.6245374
327100,503950,0.61500007
327150,503950,0.60383266
327200,503950,0.5820554
327250,503950,0.5670697
327300,503950,0.55668545
327350,503950,0.543607
327400,503950,0.5388726
327450,503950,0.53830135
327500,503950,0.54530466
327550,503950,0.55361634
327600,503950,0.5639526
327650,503950,0.5682638
327700,503950,0.58394974
327750,503950,0.6025656
327800,503950,0.6115626
327850,503950,0.6086767
327900,503950,0.60423076
327950,503950,0.61275476
328000,503950,0.55263275
328050,503950,0.5124879
328100,503950,0.5507887
328150,503950,0.561079
328200,503950,0.5814744
328250,503950,0.59468687
328300,503950,0.5945422
328350,503950,0.63257426
328400,503950,0.66408694
328450,503950,0.6813918
328500,503950,0.6794199
328550,503950,0.62536865
328600,503950,0.54038876
328650,503950,0.409459
313600,503900,0.63469344
313650,503900,0.6392531
313700,503900,0.63645875
313750,503900,0.63273406
313800,503900,0.6308827
313850,503900,0.6413382
313900,503900,0.6506314
313950,503900,0.6523798
314000,503900,0.6533496
314050,503900,0.65243566
314100,503900,0.64969325
314150,503900,0.65151244
314200,503900,0.6483197
314250,503900,0.65059423
314300,503900,0.6587573
314350,503900,0.65323645
314400,503900,0.62799126
314450,503900,0.6211575
314500,503900,0.6451041
314550,503900,0.66850585
314600,503900,0.6987969
314650,503900,0.7364191
314700,503900,0.7688383
314750,503900,0.7831938
314800,503900,0.7912589
314850,503900,0.8060322
314900,503900,0.8122065
314950,503900,0.8073179
315000,503900,0.8092726
315050,503900,0.81406736
315100,503900,0.8205858
315150,503900,0.81139445
315200,503900,0.7880832
315250,503900,0.78056943
315300,503900,0.8022627
315350,503900,0.78005105
315400,503900,0.6932339
315450,503900,0.6496998
315500,503900,0.6451041
315550,503900,0.6395151
315600,503900,0.63290274
315650,503900,0.62713826
315700,503900,0.6232225
315750,503900,0.6204125
315800,503900,0.62235063
315850,503900,0.62107325
315900,503900,0.6077776
315950,503900,0.5877456
316000,503900,0.58040184
316050,503900,0.54366034
316100,503900,0.5222472
316150,503900,0.50960976
316200,503900,0.48250484
316250,503900,0.45640722
316300,503900,0.46885157
316350,503900,0.55312556
316400,503900,0.58404475
316450,503900,0.551215
316500,503900,0.5369866
316550,503900,0.53224844
316600,503900,0.530476
316650,503900,0.53887224
316700,503900,0.5581572
316750,503900,0.582337
316800,503900,0.61522865
316850,503900,0.6543182
316900,503900,0.6757263
316950,503900,0.6698193
317000,503900,0.6581395
317050,503900,0.64286464
317100,503900,0.6233236
317150,503900,0.6115279
317200,503900,0.6022475
317250,503900,0.5957965
317300,503900,0.5956828
317350,503900,0.5862332
317400,503900,0.5599978
317450,503900,0.52458966
317500,503900,0.5150882
317550,503900,0.50896984
317600,503900,0.4910499
317650,503900,0.49727485
317700,503900,0.5540373
317750,503900,0.61895937
317800,503900,0.65132177
317850,503900,0.67086446
317900,503900,0.6674825
317950,503900,0.6802296
318000,503900,0.70584625
318050,503900,0.7165102
318100,503900,0.72107196
318150,503900,0.7140117
318200,503900,0.7017182
318250,503900,0.6832524
318300,503900,0.6700902
318350,503900,0.6609503
318400,503900,0.64206755
318450,503900,0.62984073
318500,503900,0.6247732
318550,503900,0.61836886
318600,503900,0.6149162
318650,503900,0.6090373
318700,503900,0.60269684
318750,503900,0.61997783
318800,503900,0.657767
318850,503900,0.6902056
318900,503900,0.7067044
318950,503900,0.7185346
319000,503900,0.7340868
319050,503900,0.74178845
319100,503900,0.74573326
319150,503900,0.742517
319200,503900,0.73293376
319250,503900,0.72479945
319300,503900,0.6916972
319350,503900,0.6726297
319400,503900,0.6536651
319450,503900,0.6503775
319500,503900,0.6506096
319550,503900,0.64029014
319600,503900,0.61500007
319650,503900,0.5919742
319700,503900,0.58966804
319750,503900,0.56320095
319800,503900,0.56270146
319850,503900,0.5779625
319900,503900,0.59737915
319950,503900,0.60749644
320000,503900,0.624297
320050,503900,0.62621903
320100,503900,0.61944747
320150,503900,0.6145453
320200,503900,0.6096418
320250,503900,0.6066857
320300,503900,0.5957183
320350,503900,0.58866733
320400,503900,0.57651794
320450,503900,0.55705
320500,503900,0.5405456
320550,503900,0.5333233
320600,503900,0.5405456
320650,503900,0.55291444
320700,503900,0.56012535
320750,503900,0.5559966
320800,503900,0.55189
320850,503900,0.55599654
320900,503900,0.55085313
320950,503900,0.5467385
321000,503900,0.5611072
321050,503900,0.58039534
321100,503900,0.59737885
321150,503900,0.6092084
321200,503900,0.62155735
321250,503900,0.6400129
321300,503900,0.6604703
321350,503900,0.6684076
321400,503900,0.66356385
321450,503900,0.6521743
321500,503900,0.6297956
321550,503900,0.6032764
321600,503900,0.5824711
321650,503900,0.5575794
321700,503900,0.54856575
321750,503900,0.55794245
321800,503900,0.5886165
321850,503900,0.632019
321900,503900,0.65736395
321950,503900,0.66322786
322000,503900,0.6810269
322050,503900,0.6787435
322100,503900,0.64121085
322150,503900,0.5795563
322200,503900,0.522985
322250,503900,0.5009238
322300,503900,0.5272441
322350,503900,0.5508218
322400,503900,0.5195434
322450,503900,0.47602034
322500,503900,0.47866583
322550,503900,0.5886832
322600,503900,0.64788455
322650,503900,0.6217276
322700,503900,0.6104633
322750,503900,0.5818321
322800,503900,0.58379596
322850,503900,0.64649534
322900,503900,0.66657776
322950,503900,0.7125272
323000,503900,0.74186885
323050,503900,0.74700516
323100,503900,0.7559433
323150,503900,0.7549742
323200,503900,0.7348872
323250,503900,0.7095973
323300,503900,0.6899554
323350,503900,0.66635674
323400,503900,0.6435355
323450,503900,0.6151202
323500,503900,0.58440316
323550,503900,0.56989807
323600,503900,0.56820357
323650,503900,0.57006025
323700,503900,0.5587864
323750,503900,0.54689395
323800,503900,0.545439
323850,503900,0.54066575
323900,503900,0.5386336
323950,503900,0.5476156
324000,503900,0.5556745
324050,503900,0.54431474
324100,503900,0.544746
324150,503900,0.5713987
324200,503900,0.589194
324250,503900,0.6146416
324300,503900,0.63769156
324350,503900,0.6536229
324400,503900,0.62961286
324450,503900,0.6328417
324500,503900,0.6337661
324550,503900,0.6392267
324600,503900,0.62590474
324650,503900,0.63146347
324700,503900,0.6253074
324750,503900,0.6169934
324800,503900,0.61372656
324850,503900,0.60225177
324900,503900,0.58596843
324950,503900,0.57481486
325000,503900,0.5780174
325050,503900,0.6134321
325100,503900,0.6131991
325150,503900,0.5610058
325200,503900,0.5175002
325250,503900,0.4925985
325300,503900,0.48884735
325350,503900,0.4930827
325400,503900,0.4919631
325450,503900,0.5229457
325500,503900,0.5672631
325550,503900,0.6049969
325600,503900,0.62821776
325650,503900,0.63332266
325700,503900,0.63823515
325750,503900,0.64017594
325800,503900,0.6328654
325850,503900,0.6123339
325900,503900,0.6075702
325950,503900,0.6215178
326000,503900,0.6435355
326050,503900,0.6588546
326100,503900,0.67410463
326150,503900,0.69049925
326200,503900,0.6964781
326250,503900,0.69521534
326300,503900,0.6651635
326350,503900,0.63240856
326400,503900,0.6169225
326450,503900,0.5774921
326500,503900,0.564558
326550,503900,0.60337764
326600,503900,0.6242996
326650,503900,0.64919186
326700,503900,0.65902746
326750,503900,0.65491587
326800,503900,0.64420986
326850,503900,0.6533096
326900,503900,0.6452203
326950,503900,0.62854326
327000,503900,0.6040257
327050,503900,0.5935792
327100,503900,0.5984965
327150,503900,0.59808385
327200,503900,0.5918458
327250,503900,0.578418
327300,503900,0.57115006
327350,503900,0.5662854
327400,503900,0.56449234
327450,503900,0.548864
327500,503900,0.54600805
327550,503900,0.5489781
327600,503900,0.5574566
327650,503900,0.57468605
327700,503900,0.6008277
327750,503900,0.6138919
327800,503900,0.60833395
327850,503900,0.5967113
327900,503900,0.5775026
327950,503900,0.58259594
328000,503900,0.54594254
328050,503900,0.50447553
328100,503900,0.5404436
328150,503900,0.5492399
328200,503900,0.55388945
328250,503900,0.57221234
328300,503900,0.6013622
328350,503900,0.6278486
328400,503900,0.63073206
328450,503900,0.62746745
328500,503900,0.6218879
328550,503900,0.58659637
328600,503900,0.53406155
328650,503900,0.41789648
313600,503850,0.6404274
313650,503850,0.6440901
313700,503850,0.6422331
313750,503850,0.64323694
313800,503850,0.6497113
313850,503850,0.66233253
313900,503850,0.6623153
313950,503850,0.6513886
314000,503850,0.65422726
314050,503850,0.6560342
314100,503850,0.6559327
314150,503850,0.6550992
314200,503850,0.6497077
314250,503850,0.6491916
314300,503850,0.64622784
314350,503850,0.62809074
314400,503850,0.6154549
314450,503850,0.63949674
314500,503850,0.6886998
314550,503850,0.7178594
314600,503850,0.7437774
314650,503850,0.772031
314700,503850,0.7848907
314750,503850,0.7934968
314800,503850,0.81188065
314850,503850,0.8199911
314900,503850,0.8194955
314950,503850,0.8133226
315000,503850,0.80859053
315050,503850,0.8092607
315100,503850,0.8165737
315150,503850,0.8165863
315200,503850,0.8018913
315250,503850,0.76838946
315300,503850,0.74260986
315350,503850,0.7248554
315400,503850,0.68557084
315450,503850,0.6514175
315500,503850,0.6328879
315550,503850,0.62620807
315600,503850,0.6184258
315650,503850,0.61640555
315700,503850,0.61925495
315750,503850,0.62033737
315800,503850,0.62137425
315850,503850,0.6144893
315900,503850,0.60976726
315950,503850,0.59738076
316000,503850,0.5900263
316050,503850,0.57577443
316100,503850,0.5536715
316150,503850,0.5524309
316200,503850,0.5125311
316250,503850,0.48198438
316300,503850,0.5053683
316350,503850,0.57644856
316400,503850,0.5919742
316450,503850,0.5601493
316500,503850,0.546618
316550,503850,0.5345885
316600,503850,0.5387893
316650,503850,0.549855
316700,503850,0.5711385
316750,503850,0.60581577
316800,503850,0.65398693
316850,503850,0.68440807
316900,503850,0.6880459
316950,503850,0.6725995
317000,503850,0.6483197
317050,503850,0.63446885
317100,503850,0.6184258
317150,503850,0.60964185
317200,503850,0.59944123
317250,503850,0.59314203
317300,503850,0.58807474
317350,503850,0.5693381
317400,503850,0.52361494
317450,503850,0.49064335
317500,503850,0.48041606
317550,503850,0.4767441
317600,503850,0.48282158
317650,503850,0.5363626
317700,503850,0.6224642
317750,503850,0.6679899
317800,503850,0.67392945
317850,503850,0.6796113
317900,503850,0.69347185
317950,503850,0.7170834
318000,503850,0.7408368
318050,503850,0.7368797
318100,503850,0.71904653
318150,503850,0.6996025
318200,503850,0.688068
318250,503850,0.67656153
318300,503850,0.6598187
318350,503850,0.64608073
318400,503850,0.6304843
318450,503850,0.61943215
318500,503850,0.6187088
318550,503850,0.6142259
318600,503850,0.61057544
318650,503850,0.60687
318700,503850,0.60583043
318750,503850,0.6229864
318800,503850,0.66037893
318850,503850,0.69263214
318900,503850,0.70471454
318950,503850,0.7137673
319000,503850,0.73497504
319050,503850,0.739427
319100,503850,0.74086636
319150,503850,0.7328201
319200,503850,0.72420156
319250,503850,0.7210916
319300,503850,0.6923435
319350,503850,0.66285974
319400,503850,0.6392032
319450,503850,0.64718854
319500,503850,0.6441519
319550,503850,0.62593967
319600,503850,0.60586554
319650,503850,0.5983664
319700,503850,0.606018
319750,503850,0.59142995
319800,503850,0.60197705
319850,503850,0.60867566
319900,503850,0.61184245
319950,503850,0.6140732
320000,503850,0.6213958
320050,503850,0.6165185
320100,503850,0.61161107
320150,503850,0.6076809
320200,503850,0.6016936
320250,503850,0.5986225
320300,503850,0.5917193
320350,503850,0.5886451
320400,503850,0.5783115
320450,503850,0.55780226
320500,503850,0.5445343
320550,503850,0.5415198
320600,503850,0.55291444
320650,503850,0.5632124
320700,503850,0.5611468
320750,503850,0.5549089
320800,503850,0.55493623
320850,503850,0.56013376
320900,503850,0.5549855
320950,503850,0.5580769
321000,503850,0.5744541
321050,503850,0.59153914
321100,503850,0.60628754
321150,503850,0.6199126
321200,503850,0.6360101
321250,503850,0.65601456
321300,503850,0.674473
321350,503850,0.67663366
321400,503850,0.66767496
321450,503850,0.66454226
321500,503850,0.65766394
321550,503850,0.64777666
321600,503850,0.6218474
321650,503850,0.56639737
321700,503850,0.54847455
321750,503850,0.5687151
321800,503850,0.6023947
321850,503850,0.63905567
321900,503850,0.66613257
321950,503850,0.65440065
322000,503850,0.6452499
322050,503850,0.62738913
322100,503850,0.6045204
322150,503850,0.5537365
322200,503850,0.4978464
322250,503850,0.47934753
322300,503850,0.5307205
322350,503850,0.5573109
322400,503850,0.53168064
322450,503850,0.46850342
322500,503850,0.47049093
322550,503850,0.5601112
322600,503850,0.6001106
322650,503850,0.58227783
322700,503850,0.5901762
322750,503850,0.5652262
322800,503850,0.57106906
322850,503850,0.662845
322900,503850,0.696164
322950,503850,0.717416
323000,503850,0.7337676
323050,503850,0.73185486
323100,503850,0.74571276
323150,503850,0.7427736
323200,503850,0.722562
323250,503850,0.7005637
323300,503850,0.6824701
323350,503850,0.6583631
323400,503850,0.63342637
323450,503850,0.6017438
323500,503850,0.56557924
323550,503850,0.563735
323600,503850,0.58335674
323650,503850,0.5927231
323700,503850,0.58242464
323750,503850,0.56694615
323800,503850,0.56186926
323850,503850,0.55161154
323900,503850,0.54642934
323950,503850,0.56321496
324000,503850,0.5727711
324050,503850,0.56615245
324100,503850,0.56455594
324150,503850,0.59114325
324200,503850,0.6169576
