x,y,seq,shape
223.1,823.8,11,5203
266.8,892.7,12,5204
269.2,895.9,13,5204
273.9,883.5,14,5204
277.7,897.6,15,5204
285.9,900.0,16,5204
256.7,869.0,17,5205
255.5,850.0,18,5205
260.0,835.7,19,5205
262.3,845.2,20,5205
257.3,872.9,21,5205
360.7,814.3,1,5207
354.4,814.3,2,5207
357.3,815.3,3,5207
363.2,814.3,4,5208
375.6,795.2,5,5208
376.4,790.6,6,5208
369.2,795.7,7,5208
362.3,795.2,8,5208
374.5,783.3,9,5208
370.8,781.0,10,5208
372.7,778.6,11,5208
390.7,775.0,12,5208
395.4,781.9,13,5208
379.4,792.9,14,5209
378.8,792.2,15,5209
394.9,785.7,16,5210
390.7,785.0,17,5210
379.9,804.8,18,5210
383.2,804.8,19,5211
388.3,805.9,20,5211
392.5,800.0,21,5211
396.7,800.0,22,5211
393.3,807.1,23,5211
382.7,814.3,24,5211
383.5,820.2,25,5211
369.2,823.8,26,5211
369.8,821.4,27,5212
378.8,816.4,28,5212
361.0,816.7,29,5212
366.4,821.4,30,5213
368.1,821.4,31,5213
396.7,778.6,32,5214
397.8,773.2,33,5214
435.9,774.4,34,5214
444.2,792.9,35,5214
438.4,811.9,36,5214
439.7,823.8,37,5214
444.9,831.0,38,5214
443.1,834.1,39,5214
434.2,828.6,40,5214
428.3,804.8,41,5214
433.5,801.3,42,5214
437.3,816.7,43,5214
440.5,816.7,44,5215
447.8,830.0,45,5215
451.0,831.0,46,5216
450.2,830.1,47,5216
450.2,827.0,48,5217
456.6,826.2,49,5217
455.4,821.4,50,5217
481.2,808.5,51,5217
486.0,814.0,52,5217
490.7,812.2,53,5217
495.5,828.5,54,5217
497.9,828.3,55,5217
509.8,795.2,56,5217
516.9,802.3,57,5217
514.9,819.0,58,5217
517.7,821.4,59,5217
513.0,826.2,60,5217
495.5,828.7,61,5217
478.8,836.2,62,5217
462.1,838.9,63,5217
445.5,836.2,64,5217
440.7,839.0,65,5217
429.8,831.0,66,5217
428.8,822.1,67,5217
429.8,821.4,68,5218
422.3,802.4,69,5218
424.0,798.9,70,5218
426.4,801.6,71,5218
426.7,797.6,72,5218
421.6,784.4,73,5218
418.9,790.5,74,5218
421.0,795.2,75,5218
409.7,796.9,76,5218
409.7,791.0,77,5218
410.2,790.5,78,5219
405.0,792.9,79,5219
406.8,790.5,80,5219
405.0,792.9,81,5220
398.5,795.2,82,5220
402.6,791.1,83,5220
405.0,792.7,84,5220
405.0,788.2,85,5221
400.7,788.1,86,5221
397.8,781.7,87,5221
424.0,822.3,88,5222
416.9,825.1,89,5222
421.6,821.1,90,5222
427.7,821.4,91,5222
81.6,888.1,1,5224
83.4,884.9,2,5224
79.0,888.1,3,5224
76.2,892.9,4,5225
78.6,888.5,5,5225
361.3,814.3,1,5227
359.7,811.7,2,5227
353.7,814.3,3,5227
357.3,815.7,4,5227
362.7,814.3,5,5228
373.6,797.6,6,5228
371.6,794.7,7,5228
361.2,795.2,8,5228
373.7,783.3,9,5228
368.6,781.0,10,5228
376.4,775.7,11,5228
397.8,772.9,12,5228
436.4,773.8,13,5228
446.3,795.2,14,5228
440.7,799.7,15,5228
444.0,802.4,16,5228
440.7,803.2,17,5228
439.2,811.9,18,5228
447.8,828.5,19,5228
452.6,824.5,20,5228
455.0,826.3,21,5228
452.6,821.4,22,5228
454.8,819.0,23,5228
473.6,811.9,24,5228
481.2,802.4,25,5228
484.1,811.9,26,5228
492.1,811.9,27,5228
494.1,819.0,28,5228
498.7,821.4,29,5228
497.9,825.7,30,5228
509.8,794.5,31,5228
517.2,800.0,32,5228
520.4,809.5,33,5228
516.3,819.0,34,5228
518.5,821.4,35,5228
507.4,829.2,36,5228
462.1,839.1,37,5228
447.8,836.4,38,5228
440.7,839.3,39,5228
424.0,823.4,40,5228
418.0,826.2,41,5228
424.0,829.0,42,5228
425.1,833.3,43,5228
414.7,835.7,44,5228
416.3,823.8,45,5228
427.8,819.0,46,5228
421.2,802.4,47,5228
423.0,797.6,48,5228
409.7,799.7,49,5228
407.3,791.7,50,5228
397.3,800.0,51,5228
390.7,808.5,52,5229
383.5,814.2,53,5229
383.5,820.6,54,5229
371.6,825.2,55,5229
366.8,819.0,56,5229
369.2,821.2,57,5229
377.0,816.7,58,5229
366.8,819.0,59,5229
360.4,816.7,60,5229
397.3,795.2,61,5230
402.0,790.5,62,5230
397.8,789.7,63,5230
390.7,796.6,64,5230
388.3,794.4,65,5230
384.4,797.6,66,5230
385.9,804.4,67,5231
395.4,798.0,68,5231
393.1,821.4,1,5233
389.2,826.2,2,5233
390.7,829.7,3,5233
395.4,831.8,4,5233
402.6,827.8,5,5233
399.8,823.8,6,5234
395.4,823.2,7,5234
393.6,819.0,8,5235
405.0,808.2,9,5235
406.9,807.1,10,5236
412.1,806.3,11,5236
409.7,810.6,12,5236
91.1,892.9,1,5238
106.7,892.9,2,5238
97.7,892.3,3,5238
95.3,888.8,4,5238
91.1,892.9,5,5238
450.22403,792.8572,1,5240
457.4,801.9,2,5240
459.6,800.0,3,5240
455.0,795.8,4,5240
102.43192,892.753,1,5242
105.8,892.9,2,5242
102.4,893.0,3,5242
479.68875,780.9524,1,5244
483.0,788.1,2,5244
478.8,795.2,3,5244
333.3,840.5,1,5246
335.9,836.7,2,5246
338.7,838.1,3,5246
332.2,869.0,4,5246
334.4,871.4,5,5246
328.9,885.7,6,5246
330.8,888.1,7,5246
325.6,895.2,8,5246
334.5,833.3,9,5247
335.9,830.2,10,5247
338.3,831.4,11,5248
336.6,831.0,12,5248
337.3,826.2,13,5249
340.6,816.7,14,5249
349.5,826.2,15,5249
350.2,830.6,16,5250
348.3,838.1,17,5250
352.3,845.2,18,5250
350.2,826.7,19,5251
358.1,826.2,20,5251
352.6,846.7,21,5251
349.5,845.2,22,5252
347.8,843.3,23,5252
343.4,847.6,24,5252
352.4,847.6,25,5252
430.2,814.3,1,5254
428.78476,809.9462,2,5254
428.1,814.3,3,5254
429.8,819.0,4,5255
429.6,816.7,5,5255
328.7,863.5,1,5257
331.1,859.9,2,5257
333.2,861.9,3,5257
327.7,871.4,4,5257
328.7,882.3,5,5257
326.4,877.8,6,5257
323.7,888.1,7,5257
330.6,857.1,8,5258
333.4,854.8,9,5258
331.1,844.4,10,5258
331.4,840.5,11,5259
340.6,815.3,12,5259
345.4,819.3,13,5259
352.6,817.5,14,5259
352.6,824.9,15,5259
361.8,821.4,16,5259
356.5,831.0,17,5259
353.7,852.4,18,5259
348.8,854.8,19,5259
347.2,857.1,20,5260
347.8,856.2,21,5260
112.0,898.9,1,5262
121.5,898.8,2,5262
122.5,895.2,3,5262
111.96047,896.26984,4,5262
112.0,898.9,5,5262
210.9,883.3,1,5264
208.0,883.3,2,5264
214.3,885.7,3,5265
212.0,884.1,4,5265
290.7,864.3,1,5267
290.0,864.3,2,5267
293.3,866.7,3,5268
293.0,866.2,4,5268
356.1,845.2,1,5270
357.3,850.0,2,5270
357.32065,842.3363,3,5270
356.1,845.2,4,5270
307.29575,863.0208,1,5272
306.4,869.0,2,5272
311.3,861.9,3,5273
309.7,855.4,4,5273
308.4,861.9,5,5273
317.0,857.1,1,5275
319.2,854.8,2,5275
313.5,864.3,3,5275
317.0,864.3,4,5275
344.0,854.8,1,5277
350.2,850.4,2,5277
353.1,852.4,3,5277
358.4,823.8,4,5277
352.6,826.8,5,5277
352.2,819.0,6,5277
345.3,821.4,7,5277
340.6,816.0,8,5277
332.5,838.1,9,5277
336.4,845.2,10,5277
332.2,852.4,11,5277
334.0,861.9,12,5277
329.3,883.3,13,5277
325.9,883.3,14,5277
329.1,888.1,15,5277
321.6,900.0,16,5277
347.1,859.5,17,5278
345.4,855.9,18,5278
338.3,863.3,19,5279
338.3,858.5,20,5279
343.0,855.5,21,5279
331.1,871.4,1,5281
323.8,890.5,2,5281
331.1,868.5,3,5282
333.7,861.9,4,5282
330.9,857.1,5,5282
333.9,854.8,6,5282
331.0,845.2,7,5282
331.9,840.5,8,5283
340.6,815.6,9,5283
345.4,820.4,10,5283
352.6,818.4,11,5283
352.5,826.2,12,5283
357.3,822.9,13,5283
360.4,821.4,14,5284
359.4,821.4,15,5284
350.7,852.4,16,5285
346.7,857.1,17,5285
350.5,861.9,18,5285
345.4,855.1,19,5286
340.6,857.8,20,5286
345.4,863.2,21,5287
344.2,864.3,22,5287
340.6,860.8,23,5288
339.8,861.9,24,5288
337.8,861.9,25,5289
338.3,860.1,26,5289
345.4,854.4,27,5290
346.3,854.8,28,5290
324.0,892.5,29,5291
321.6,900.0,30,5291
273.9,880.1,1,5293
276.7,881.0,2,5293
278.7,868.4,3,5293
276.3,867.7,4,5293
273.9,880.1,5,5293
273.9,880.9,1,5295
277.0,881.0,2,5295
279.0,871.4,3,5295
276.3,866.7,4,5295
273.9,880.9,5,5295
273.9,879.4,1,5297
276.3,880.8,2,5297
277.9,869.0,3,5297
273.9,879.4,4,5297
397.817,833.26953,1,5299
401.1,833.3,2,5299
397.8,851.3,3,5299
395.5,842.9,4,5299
397.7,833.3,5,5299
276.32797,890.15704,1,5301
283.5,873.8,2,5301
281.1,869.1,3,5301
283.5,854.9,4,5301
295.8,869.0,5,5301
290.6,870.1,6,5301
288.2,866.9,7,5301
281.1,897.4,8,5301
276.1,890.5,9,5301
462.13474,811.6319,1,5303
465.8,811.9,2,5303
461.8,811.9,3,5303
185.8,898.3,1,5305
195.3,896.8,2,5305
195.9,892.9,3,5305
185.8,898.3,4,5305
297.7672,875.35175,1,5307
297.5,876.2,2,5307
298.8,871.4,3,5308
300.1,864.7,4,5308
300.1,874.2,5,5308
433.7,819.0,1,5310
435.4,828.6,2,5310
441.2,833.3,3,5310
442.8,831.0,4,5310
435.9312,816.0569,5,5310
433.7,819.0,6,5310
364.46707,853.8419,1,5312
364.7,859.5,2,5312
367.1,852.4,3,5313
366.8,848.0,4,5313
365.9,852.4,5,5313
281.1,866.8,1,5315
274.9,883.3,2,5315
279.7,866.7,3,5316
278.7,866.8,4,5316
276.3,895.0,5,5317
285.9,900.0,6,5317
321.0,869.0,1,5319
321.6,871.3,2,5319
321.5886,864.54877,3,5319
321.0,869.0,4,5319
441.2,823.8,1,5321
440.69547,821.5137,2,5321
440.5,823.8,3,5321
442.7,828.6,4,5322
442.3,826.2,5,5322
234.7,897.6,1,5324
235.8,893.8,2,5324
249.8,892.9,3,5324
231.1,886.0,4,5324
223.9,893.5,5,5324
214.4,889.4,6,5324
212.0,892.0,7,5324
206.0,890.5,8,5324
233.4,892.4,9,5325
234.2,892.9,10,5325
207.2,892.9,11,5326
215.7,895.2,12,5326
214.4,898.2,13,5326
228.7,896.8,14,5326
221.5,896.5,1,5328
228.7,894.9,2,5328
235.1,890.5,3,5328
233.9,888.1,4,5328
231.1,887.1,5,5328
221.5,896.5,6,5328
229.9,892.9,1,5330
232.9,888.1,2,5330
226.0,892.9,3,5330
221.5,895.6,4,5331
223.9,894.7,5,5331
406.7,838.1,1,5333
407.3,847.6,2,5333
409.7,847.4,3,5333
409.7,835.6,4,5333
407.34552,834.2533,5,5333
406.7,838.1,6,5333
397.4,845.2,1,5335
397.8,848.8,2,5335
397.817,841.9898,3,5335
397.4,845.2,4,5335
307.3,894.7,1,5337
302.5,900.0,2,5337
308.0,890.5,3,5338
309.7,887.4,4,5338
312.1,890.1,5,5338
314.4,885.3,6,5338
317.6,890.5,7,5339
319.8,885.7,8,5339
316.8,884.7,9,5339
315.3,881.0,10,5340
314.4,876.4,11,5340
311.1,876.2,12,5340
314.4,876.1,13,5340
317.9,869.0,14,5340
311.5,869.0,15,5340
319.2,862.1,16,5340
320.3,869.0,17,5340
319.5,878.6,18,5341
321.6,872.3,19,5341
321.8,871.4,20,5342
324.0,853.7,21,5342
319.2,848.5,22,5342
315.5,854.8,23,5342
314.6,859.5,24,5343
314.4,854.4,25,5343
315.4,850.0,26,5344
319.2,843.7,27,5344
273.94583,885.25696,1,5346
273.9,888.9,2,5346
273.7,885.7,3,5346
392.8,850.0,1,5348
393.4,852.4,2,5348
393.0527,846.48816,3,5348
392.8,850.0,4,5348
254.9,900.0,1,5350
256.7,890.5,2,5350
252.5,888.8,3,5350
252.5,898.1,4,5350
216.8,900.0,5,5350
428.8,824.8,1,5352
430.3,831.0,2,5352
440.7,838.7,3,5352
445.5,836.0,4,5352
462.1,838.6,5,5352
492.6,831.0,6,5352
495.2,823.8,7,5352
490.7,813.3,8,5352
486.0,815.5,9,5352
478.8,810.3,10,5352
458.2,821.4,11,5352
457.4,826.7,12,5352
450.2,827.7,13,5352
451.5,831.0,14,5352
445.5,834.2,15,5352
438.3,833.3,16,5352
431.2,821.5,17,5352
428.8,824.8,18,5352
434.8,831.0,1,5354
432.2,823.8,2,5354
428.8,823.8,3,5354
433.9,833.3,4,5354
447.2,833.3,5,5355
452.1,831.0,6,5355
450.0,828.6,7,5355
457.4,827.8,8,5355
463.4,819.0,9,5355
478.8,811.3,10,5355
480.3,814.3,11,5355
476.4,820.3,12,5355
483.6,815.3,13,5355
488.3,818.3,14,5355
490.7,814.9,15,5355
493.4,821.4,16,5355
493.1,829.4,17,5355
478.8,835.8,18,5355
462.1,838.4,19,5355
445.5,835.7,20,5355
440.7,838.4,21,5355
437.9,835.7,22,5355
393.0527,856.78143,1,5357
395.9,857.1,2,5357
393.1,867.0,3,5357
392.8,857.1,4,5357
276.3,900.0,1,5359
266.8,898.8,2,5359
264.4,895.4,3,5359
257.3,900.0,4,5359
330.8,883.3,1,5361
331.1,887.5,2,5361
335.9,872.6,3,5361
331.6,876.2,4,5361
330.8,883.3,5,5361
335.8814,880.47626,1,5363
334.9,890.5,2,5363
338.3,889.3,3,5363
345.5,890.5,4,5364
345.4,884.1,5,5364
343.0,890.8,6,5365
340.6,892.1,7,5365
345.4,882.5,8,5366
347.8,878.0,9,5366
338.3,880.8,10,5366
337.6,876.2,11,5367
345.3,871.4,12,5367
337.8,869.0,13,5367
340.6,849.3,14,5367
343.0,852.1,15,5367
397.8,900.0,1,5369
401.3,897.6,2,5369
403.5,885.7,3,5369
397.8,877.2,4,5369
405.4,876.2,5,5369
410.1,857.1,6,5369
409.7,832.3,7,5369
405.5,833.3,8,5369
405.0,837.7,9,5369
402.6,830.3,10,5369
388.8,833.3,11,5369
385.0,854.8,12,5369
389.9,857.1,13,5369
388.3,861.0,14,5369
366.6,866.7,1,5371
364.5,876.2,2,5371
366.8,873.4,3,5371
295.4,887.1,1,5373
295.0,897.6,2,5373
290.6,900.0,3,5373
288.2,898.4,1,5375
291.4,897.6,2,5375
293.0,888.9,3,5375
288.2,898.4,4,5375
401.8,859.5,1,5377
402.6,867.3,2,5377
405.0,854.9,3,5377
401.8,859.5,4,5377
439.4,845.2,1,5379
440.7,850.5,2,5379
440.69547,841.6872,3,5379
439.4,845.2,4,5379
403.2,847.6,1,5381
401.9,831.0,2,5381
396.6,833.3,3,5381
395.4,841.2,4,5381
391.7,840.5,5,5381
394.3,833.3,6,5381
389.7,833.3,7,5381
387.7,845.2,8,5381
394.9,845.2,9,5381
395.7,852.4,10,5381
390.5,859.5,11,5381
387.5,881.0,12,5381
380.7,888.1,13,5381
410.1,852.4,14,5382
408.9,833.3,15,5382
405.0,848.1,16,5382
400.2,850.7,17,5383
402.6,847.8,18,5383
397.8,859.1,19,5384
395.4,863.8,20,5384
400.2,860.5,21,5384
400.7,869.0,22,5384
395.4,880.9,23,5384
393.1,874.7,24,5384
390.7,881.0,25,5384
395.4,895.9,26,5384
400.2,894.3,27,5384
400.4,897.6,28,5384
388.3,900.0,29,5384
382.5,890.5,30,5385
384.6,892.9,31,5385
380.5,897.6,32,5385
383.5,900.0,33,5385
328.7,885.1,1,5387
330.0,888.1,2,5387
321.6,900.0,3,5387
326.8,883.3,4,5388
326.4,884.3,5,5388
388.3,861.0,1,5390
389.3,869.0,2,5390
383.0,873.8,3,5390
383.7,876.2,4,5391
386.8,876.2,5,5391
385.9,882.0,6,5391
390.2,876.2,1,5393
388.3,878.6,2,5393
390.7,869.5,3,5393
390.2,876.2,4,5393
421.63837,864.63586,1,5395
421.7,871.4,2,5395
424.6,864.3,3,5396
424.0,856.6,4,5396
422.1,864.3,5,5396
424.2,885.7,1,5398
428.8,877.0,2,5398
431.2,883.3,3,5398
438.8,864.3,4,5398
436.3,838.1,5,5398
431.6,838.1,6,5398
431.2,843.6,7,5398
426.4,835.1,8,5398
416.9,838.5,9,5398
415.1,842.9,10,5398
416.8,859.5,11,5398
413.8,861.9,12,5398
419.8,864.3,13,5398
411.2,890.5,14,5398
427.4,897.6,15,5399
431.0,885.7,16,5399
426.4,887.6,17,5399
357.32065,894.1138,1,5401
355.6,897.6,2,5401
360.2,892.9,3,5402
362.1,889.1,4,5402
362.4,888.1,5,5403
360.7,888.1,6,5403
360.9,885.7,7,5404
362.1,878.6,8,5404
359.7,887.5,9,5404
384.6,881.0,1,5406
381.4,881.0,2,5406
383.5,882.2,3,5406
383.5,900.0,4,5407
378.7,897.6,5,5407
379.7,888.1,6,5407
385.9,882.0,7,5407
387.8,885.7,1,5409
388.3,888.0,2,5409
388.28845,882.6434,3,5409
387.8,885.7,4,5409
451.2,883.3,1,5411
453.1,876.2,2,5411
450.2,877.9,3,5411
448.0,873.8,4,5411
450.2,872.1,5,5411
450.6,871.4,6,5412
457.9,869.0,7,5412
457.4,851.6,8,5412
461.6,852.4,9,5412
462.1,870.4,10,5412
465.1,859.5,11,5412
459.9,840.5,12,5412
455.1,840.5,13,5412
458.4,845.2,14,5412
455.0,846.7,15,5412
454.4,840.5,16,5412
448.9,838.1,17,5412
445.6,840.5,18,5412
450.3,847.6,19,5412
449.5,871.4,20,5412
447.8,873.7,21,5413
444.4,881.0,22,5413
413.9,876.2,1,5415
411.0,869.0,2,5415
414.7,859.5,3,5415
412.1,847.7,4,5415
406.0,876.2,5,5415
398.1,878.6,6,5415
414.5,878.3,7,5416
411.1,885.7,8,5416
405.0,894.8,9,5417
404.5,897.6,10,5417
408.7,897.6,11,5417
409.3,890.5,12,5417
410.8,881.0,13,5418
412.1,878.9,14,5418
409.7,880.5,15,5418
402.6,888.1,16,5419
401.6,897.6,17,5419
397.8,900.0,18,5419
462.4,866.7,1,5421
464.7,859.5,2,5421
462.13474,853.458,3,5421
462.1,860.7,4,5421
493.3,835.7,1,5423
492.4,835.7,2,5423
500.4,847.6,3,5424
502.6,844.2,4,5424
507.3,857.1,5,5424
509.8,855.2,6,5424
504.4,840.5,7,5424
495.7,838.1,8,5424
409.7,900.0,1,5426
402.6,897.6,2,5426
409.0,885.7,3,5426
405.7,883.3,4,5426
409.5,878.6,5,5426
407.3,876.6,6,5426
400.2,900.0,7,5426
509.8,845.2,1,5428
512.2,849.5,2,5428
509.77747,841.74994,3,5428
509.8,845.2,4,5428
451.9,883.3,1,5430
454.0,876.2,2,5430
450.2,876.0,3,5430
450.2,873.1,4,5430
451.2,871.4,5,5431
459.1,871.4,6,5431
459.8,860.5,7,5431
462.1,871.9,8,5431
465.3,852.4,9,5431
460.5,840.5,10,5431
447.8,837.9,11,5431
444.6,840.5,12,5431
449.9,847.6,13,5431
448.3,871.4,14,5431
450.2,890.1,15,5432
455.0,892.0,16,5432
454.3,895.2,17,5432
440.7,900.0,18,5432
438.2,895.2,19,5433
443.1,882.1,20,5433
438.3,897.6,21,5434
438.3,900.0,22,5434
397.817,895.8673,1,5436
395.7,897.6,2,5436
400.3,895.2,3,5437
399.7,895.2,4,5437
537.5,835.7,1,5439
533.5989,830.9921,2,5439
534.7,835.7,3,5439
538.7,840.5,4,5440
537.8,838.1,5,5440
406.9,895.2,1,5442
407.3,897.4,2,5442
407.34552,891.6812,3,5442
406.9,895.2,4,5442
440.69547,883.0837,1,5444
440.7,886.7,2,5444
440.4,883.3,3,5444
424.8,892.9,1,5446
426.4,898.6,2,5446
428.8,885.5,3,5446
424.8,892.9,4,5446
516.9239,772.0238,1,5448
545.5,792.3,2,5448
555.1,804.8,3,5448
562.9,826.2,4,5448
558.5,850.0,5,5448
541.5,883.3,6,5448
542.1,897.6,7,5448
524.1,900.0,8,5448
495.48465,873.3678,1,5450
497.9,877.3,2,5450
495.2,873.8,3,5450
509.8,899.6,1,5452
486.0,898.9,2,5452
483.6,889.4,3,5452
480.8,895.2,4,5452
482.8,897.6,5,5452
464.5,900.0,6,5452
502.63104,891.1458,1,5454
501.9,895.2,2,5454
503.5,888.1,3,5455
505.0,884.9,4,5455
505.0,891.3,5,5455
544.6,876.2,1,5457
542.8,897.6,2,5457
533.6,900.0,3,5457
160.6,159.5,1,5459
159.2,159.5,2,5459
162.6,161.9,3,5460
162.0,160.5,4,5460
160.1,159.5,1,5462
159.4,159.5,2,5462
162.5,161.9,3,5463
162.0,160.8,4,5463
173.9,163.5,1,5465
169.1,167.1,2,5465
159.6,156.5,3,5465
159.6,166.3,4,5465
151.3,166.7,5,5465
171.6,161.9,6,5466
171.5,156.1,7,5466
171.5,162.0,8,5466
271.6,102.4,1,5468
271.6,101.2,2,5468
261.8,95.2,3,5469
266.8,86.9,4,5469
271.7,100.0,5,5469
226.30307,130.8584,1,5471
228.7,127.8,2,5471
228.7,136.7,3,5471
226.2,131.0,4,5471
225.4,133.3,1,5473
228.7,137.7,2,5473
228.7,126.3,3,5473
225.4,133.3,4,5473
225.1,133.3,1,5475
228.7,138.0,2,5475
229.9,126.2,3,5475
225.1,133.3,4,5475
225.7,133.3,1,5477
228.7,137.4,2,5477
228.7,126.8,3,5477
225.7,133.3,4,5477
226.0,133.3,1,5479
228.7,137.0,2,5479
228.7,127.3,3,5479
226.0,133.3,4,5479
212.2,140.5,1,5481
211.2,142.9,2,5481
216.8,137.9,3,5482
220.7,138.1,4,5482
221.5,141.6,5,5482
216.8,138.6,6,5482
178.66032,163.45238,1,5484
176.6,164.3,2,5484
181.0,164.2,3,5485
178.7,166.4,4,5485
185.6,161.9,5,5486
180.2,161.9,6,5486
185.8,167.1,1,5488
185.0,166.7,2,5488
183.1,164.3,3,5489
184.3,164.3,4,5489
173.89604,177.79306,1,5491
183.4,182.5,2,5491
187.4,181.0,3,5491
180.2,169.0,4,5491
190.6,170.5,5,5491
192.4,166.7,6,5491
188.2,164.0,7,5491
200.1,164.5,8,5491
195.3,157.8,9,5491
194.6,157.1,10,5492
189.4,157.1,11,5492
193.0,157.8,12,5492
171.5,174.8,1,5494
169.6,176.2,2,5494
170.3,171.4,3,5495
164.4,166.4,4,5495
162.7,169.0,5,5495
169.1,175.8,6,5495
152.4,169.0,7,5496
177.7,185.7,8,5496
171.7,178.6,9,5496
173.9,176.2,10,5496
171.5,178.4,11,5496
159.5,183.3,12,5497
162.0,188.8,13,5497
164.0,183.3,14,5497
167.4,185.7,15,5497
164.9,192.9,16,5497
159.6,195.2,17,5497
162.9,200.0,18,5497
159.6,203.2,19,5497
154.8,201.1,20,5497
285.8565,103.08833,1,5499
284.9,104.8,2,5499
287.5,100.0,3,5500
290.6,97.7,4,5500
291.5,100.0,5,5500
288.2,103.6,6,5500
172.9,176.2,1,5502
170.4,176.2,2,5502
169.7,171.4,3,5503
164.4,166.9,4,5503
164.0,171.4,5,5503
169.1,175.1,6,5503
154.8,201.5,7,5504
159.6,203.7,8,5504
163.5,200.0,9,5504
160.3,195.2,10,5504
166.0,192.9,11,5504
168.0,185.7,12,5504
164.4,182.2,13,5504
161.9,188.1,14,5504
152.4,173.8,15,5504
153.4,169.0,16,5504
176.3,187.1,17,5504
178.1,183.3,18,5504
173.9,177.0,19,5504
285.8565,103.52829,1,5506
285.2,104.8,2,5506
288.0,100.0,3,5507
291.3,100.0,4,5507
288.2,103.4,5,5507
288.23865,101.5625,1,5509
288.5,102.4,2,5509
290.6,99.6,3,5510
290.6,100.2,4,5510
265.6,123.8,1,5512
266.8,130.2,2,5512
268.6,121.4,3,5512
265.6,123.8,4,5512
265.8,126.2,1,5514
266.8,128.6,2,5514
266.79944,121.99073,3,5514
265.8,126.2,4,5514
316.8243,73.59693,1,5516
322.7,76.2,2,5516
319.2,77.4,3,5516
316.8,74.0,4,5516
121.48903,213.25398,1,5518
119.4,214.3,2,5518
129.5,211.9,3,5519
131.0,210.1,4,5519
138.2,214.3,5,5520
127.7,221.4,6,5520
140.5,219.1,7,5520
126.3,211.4,8,5521
122.9,211.9,9,5521
131.0,209.4,10,5522
142.9,208.3,11,5522
152.0,202.4,12,5522
145.5,192.9,13,5522
147.7,184.6,14,5522
154.9,200.0,15,5522
161.8,200.0,16,5522
158.3,195.2,17,5522
161.5,190.5,18,5522
159.1,183.3,19,5522
147.7,172.6,20,5522
145.9,171.4,21,5523
145.3,171.7,22,5523
220.8,164.3,1,5525
223.9,168.0,2,5525
221.5388,160.97374,3,5525
220.8,164.3,4,5525
225.7,166.7,1,5527
221.5388,160.19536,2,5527
221.5,166.8,3,5527
157.22108,197.40968,1,5529
158.0,200.0,2,5529
156.9,197.6,3,5529
121.5,213.9,1,5531
123.9,212.1,2,5531
121.8,214.3,3,5531
125.5,211.9,4,5532
123.6,211.9,5,5532
268.2,138.1,1,5534
271.2,140.5,2,5534
269.18158,133.36038,3,5534
268.2,138.1,4,5534
138.16399,232.85501,1,5536
159.1,231.0,2,5536
159.7,228.6,3,5536
150.1,224.1,4,5536
142.5,223.8,5,5536
152.5,220.7,6,5536
158.0,214.3,7,5536
147.1,209.5,8,5536
147.6,204.8,9,5536
150.1,206.3,10,5536
154.8,201.1,11,5536
153.7,200.0,12,5537
149.4,195.2,13,5537
150.1,197.6,14,5538
152.5,201.8,15,5538
148.8,190.5,16,5539
147.7,186.6,17,5539
147.7,193.5,18,5539
218.0,159.5,1,5541
223.5,171.4,2,5541
222.7,185.7,3,5541
228.7,188.9,4,5541
228.7,183.0,5,5541
236.4,181.0,6,5541
234.6,171.4,7,5541
231.0,171.4,8,5541
231.4,178.6,9,5541
228.7,179.9,10,5541
228.0,166.7,11,5541
219.15668,156.56967,12,5541
218.0,159.5,13,5541
302.5315,115.992065,1,5543
301.3,119.0,2,5543
304.9,113.0,3,5544
304.9,115.8,4,5544
226.3,178.2,1,5546
225.9,178.6,2,5546
223.3,176.2,3,5547
223.9,173.8,4,5547
225.3,176.2,5,5547
133.39972,216.44597,1,5549
142.6,216.7,2,5549
135.8,219.2,3,5549
133.2,216.7,4,5549
222.8,176.2,1,5551
226.3,183.1,2,5551
229.4,181.0,3,5551
223.92094,172.44543,4,5551
222.8,176.2,5,5551
231.1,175.1,1,5553
233.4,182.2,2,5553
233.4,171.0,3,5553
231.1,175.1,4,5553
209.6,183.4,1,5555
204.9,193.2,2,5555
193.9,190.5,3,5555
204.9,200.0,4,5555
230.8,166.7,5,5556
228.7,156.0,6,5556
227.6,164.3,7,5556
219.2,155.4,8,5556
217.7,157.1,9,5556
224.1,181.0,10,5556
214.6,176.2,11,5556
215.4,185.7,12,5556
212.0,190.2,13,5556
232.9,166.7,14,5557
235.8,173.2,15,5557
235.7,176.2,16,5558
236.2,183.3,17,5558
231.1,182.5,18,5558
231.6,188.1,19,5558
224.4,190.5,20,5558
224.1,188.1,21,5559
223.9,188.9,22,5559
221.5,192.8,23,5560
227.3,197.6,24,5560
212.0,204.1,25,5560
209.4,202.4,26,5560
213.8,197.6,27,5560
212.0,191.6,28,5560
238.2,169.9,29,5561
240.6,150.8,30,5561
245.4,165.4,31,5561
250.6,169.0,32,5561
246.5,171.4,33,5561
244.9,178.6,34,5561
245.6,181.0,35,5562
245.0,181.0,36,5562
241.4,178.6,37,5563
238.2,173.2,38,5563
229.5,171.4,39,5564
230.9,169.0,40,5564
206.3,183.3,41,5565
208.7,183.3,42,5565
154.6,209.5,1,5567
160.2,214.3,2,5567
157.5,219.0,3,5567
159.3,216.7,4,5567
166.1,221.4,5,5567
159.6,223.5,6,5567
155.1,221.4,7,5567
